sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-2024-12-17_naive_0_generated_,o1-2024-12-17_naive_1_generated_,o1-2024-12-17_naive_2_generated_,o1-2024-12-17_naive_0_generated,o1-2024-12-17_naive_0_property,o1-2024-12-17_naive_0_combination_relevance,o1-2024-12-17_naive_0_root_relevance,o1-2024-12-17_naive_0_modifier_relevance,o1-2024-12-17_naive_0_indiv_max,o1-2024-12-17_naive_0_emergence,o1-2024-12-17_naive_1_generated,o1-2024-12-17_naive_1_property,o1-2024-12-17_naive_1_combination_relevance,o1-2024-12-17_naive_1_root_relevance,o1-2024-12-17_naive_1_modifier_relevance,o1-2024-12-17_naive_1_indiv_max,o1-2024-12-17_naive_1_emergence,o1-2024-12-17_naive_2_generated,o1-2024-12-17_naive_2_property,o1-2024-12-17_naive_2_combination_relevance,o1-2024-12-17_naive_2_root_relevance,o1-2024-12-17_naive_2_modifier_relevance,o1-2024-12-17_naive_2_indiv_max,o1-2024-12-17_naive_2_emergence
Often the solutions are not as important as the empathy for politicians.,the empathy for politicians,empathy,politician,low,emergent,"(emergent, emergent, emergent)","(3, 5, 4)","(2, 3, 2)","(3, 3, 3)",0.4444444444444445,0.7777777777777778,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""paradoxical""}']","['{""property"": ""paradoxical""}']","['{""property"": ""cognitive dissonance""}']",{'property': 'paradoxical'},paradoxical,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'paradoxical'},paradoxical,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.11111111111111116,{'property': 'cognitive dissonance'},cognitive dissonance,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
LOL a Jeep in the Qld Outback is as useful as tits on a bull.,tits on a bull,tit,bull,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.2222222222222222,True,0.3333333333333333,"['{""property"": ""pointless""}']","['{""property"": ""pointless""}']","['{""property"": ""pointless""}']",{'property': 'pointless'},pointless,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'pointless'},pointless,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778,{'property': 'pointless'},pointless,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
Also sometimes snapbacks can look just as cuntish as beanies in the summer.,beanies in the summer,beanie,summer,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 5, 4)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""contradictory""}']","['{""property"": ""seasonally inappropriate""}']","['{""property"": ""unseasonable""}']",{'property': 'contradictory'},contradictory,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'seasonally inappropriate'},seasonally inappropriate,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'unseasonable'},unseasonable,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556
reliable caregivers were as scarce as hens ' teeth and far more valuable .,hens ' teeth and,tooth,hen,nonexistant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""unfinished""}']","['{""property"": ""mythical""}']","['{""property"": ""nonexistent""}']",{'property': 'unfinished'},unfinished,0.0,0.0,0.0,0.0,0.0,{'property': 'mythical'},mythical,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'nonexistent'},nonexistent,1.0,0.0,0.0,0.0,1.0
information of that sort was as precious as water on mars .,water on mars,water,mar,scarce,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 3)","(1, 4, 2)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""life-bearing potential""}']","['{""property"": ""habitable potential""}']","['{""property"": ""terraforming potential""}']",{'property': 'life-bearing potential'},life-bearing potential,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'habitable potential'},habitable potential,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,{'property': 'terraforming potential'},terraforming potential,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0
"If you're get this uncomfortable about washing a cucumber, then you're sexuality is about as brittle as uncooked pasta.",uncooked pasta,pasta,uncooked,brittle,emergent,"(emergent, emergent, component)","(4, 5, 5)","(1, 2, 3)","(1, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""crunchy""}']","['{""property"": ""unpalatable""}']","['{""property"": ""crunchy""}']",{'property': 'crunchy'},crunchy,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unpalatable'},unpalatable,0.7777777777777778,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'crunchy'},crunchy,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888
For a time they kept side by side but in the distance they were as separate as the two ends of the earth.,the two ends of the earth,end,earth,distant,emergent,"(2, emergent, emergent)","(1, 5, 5)","(2, 3, 3)","(1, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unfathomable separation""}']","['{""property"": ""unbridgeable""}']","['{""property"": ""insurmountable gulf""}']",{'property': 'unfathomable separation'},unfathomable separation,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'unbridgeable'},unbridgeable,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'insurmountable gulf'},insurmountable gulf,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"Kings taste good, just like a bubblegum cigarette should!",a bubblegum cigarette,cigarette,bubblegum,pretend,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(3, 3, 3)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""contradictory""}']","['{""property"": ""contradictory""}']","['{""property"": ""mock rebellion""}']",{'property': 'contradictory'},contradictory,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'contradictory'},contradictory,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'mock rebellion'},mock rebellion,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.11111111111111116
,shadowed sky,sky,shadow,ominous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 4, 4)",0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""foreboding""}']","['{""property"": ""mysterious""}']","['{""property"": ""melancholic""}']",{'property': 'foreboding'},foreboding,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'mysterious'},mysterious,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'melancholic'},melancholic,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
The cantonal or tribal magistrates were classified and arranged just like the magistrates of a municipality.,the magistrates of a municipality,magistrate,municipality,elected,emergent,"(emergent, component, emergent)","(5, 4, 4)","(3, 3, 4)","(4, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""collective civic administration""}']","['{""property"": ""civic synergy""}']","['{""property"": ""bureaucratic complexity""}']",{'property': 'collective civic administration'},collective civic administration,1.0,1.0,1.0,1.0,0.0,{'property': 'civic synergy'},civic synergy,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.11111111111111105,{'property': 'bureaucratic complexity'},bureaucratic complexity,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.11111111111111105
"We saw, said Fuller afterwards, there was a gold mine in India, but it was as deep as the centre of the earth.",the centre of the earth,centre,earth,hot,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 1)","(3, 1, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""inaccessible""}']","['{""property"": ""inhospitable""}']","['{""property"": ""inaccessible""}']",{'property': 'inaccessible'},inaccessible,1.0,0.0,0.0,0.0,1.0,{'property': 'inhospitable'},inhospitable,1.0,0.0,0.0,0.0,1.0,{'property': 'inaccessible'},inaccessible,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"I find the vocabulary raw like a flow of consciousness, something that you write from heart without polishing it with sweet words.",a flow of consciousness,flow,consciousness,unfiltered,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 4)","(4, 3, 3)",0.3333333333333332,0.8888888888888888,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""uninterrupted personal narrative""}']","['{""property"": ""spontaneous revelation""}']","['{""property"": ""limitless introspection""}']",{'property': 'uninterrupted personal narrative'},uninterrupted personal narrative,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,{'property': 'spontaneous revelation'},spontaneous revelation,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,{'property': 'limitless introspection'},limitless introspection,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""contradictory""}']","['{""property"": ""paradoxical""}']","['{""property"": ""contradictory""}']",{'property': 'contradictory'},contradictory,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'contradictory'},contradictory,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
I bet that even when she removes them every night before she goes to bed she probably looks as plain as burnt toast.,burnt toast,toast,burn,bitter,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(5, 1, 4)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""disappointing""}']","['{""property"": ""crumbly bitterness""}']","['{""property"": ""morning mishap""}']",{'property': 'disappointing'},disappointing,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'crumbly bitterness'},crumbly bitterness,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'morning mishap'},morning mishap,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.11111111111111105
"And he thumps the ground just like a horse stamping, said Rose.",a horse stamping,horse,stamp,loud,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""startling""}']","['{""property"": ""thunderous tension""}']","['{""property"": ""commanding""}']",{'property': 'startling'},startling,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'thunderous tension'},thunderous tension,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'commanding'},commanding,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445
It's sort of like a knife in the back.,a knife in the back,knife,back,betray,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(4, 5, 4)",0.5555555555555556,0.8888888888888888,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']",{'property': 'betrayal'},betrayal,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'betrayal'},betrayal,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666667,{'property': 'betrayal'},betrayal,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666
You'll wind up flopping your hand back and forth like a fish on land.,a fish on land,fish,land,awkward,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(3, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""helpless""}']","['{""property"": ""helpless""}']","['{""property"": ""helpless""}']",{'property': 'helpless'},helpless,0.8888888888888888,0.5555555555555556,0.0,0.5555555555555556,0.33333333333333326,{'property': 'helpless'},helpless,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'helpless'},helpless,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
"The barrier was raised, and by it perfect mountains had drifted and clouds of snow were whirling round like witches on broomsticks.",witches on broomsticks,witch,broomstick,flying,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 4)","(4, 5, 3)",0.2222222222222222,0.8888888888888888,0.6666666666666666,0.1111111111111111,False,0.6666666666666666,"['{""property"": ""skybound mischief""}']","['{""property"": ""ominous airborne spectacle""}']","['{""property"": ""haunting flight""}']",{'property': 'skybound mischief'},skybound mischief,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'ominous airborne spectacle'},ominous airborne spectacle,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0,{'property': 'haunting flight'},haunting flight,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.0
I was going to say it looks exactly like a dribble castle.,a dribble castle,castle,dribble,fragile,emergent,"(emergent, emergent, emergent)","(2, 5, 5)","(4, 4, 2)","(1, 1, 4)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""whimsical""}']","['{""property"": ""ephemeral""}']","['{""property"": ""ephemeral""}']",{'property': 'whimsical'},whimsical,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,{'property': 'ephemeral'},ephemeral,1.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'ephemeral'},ephemeral,0.8888888888888888,0.0,1.0,1.0,0.0
"A man still maintaining a visible egoism in a period of dominant altruism, would feel as uncomfortable as a man with a tail.",a man with a tail,man,tail,unnatural,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 5, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""atavistic""}']","['{""property"": ""uncanny""}']","['{""property"": ""surreal""}']",{'property': 'atavistic'},atavistic,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'uncanny'},uncanny,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,{'property': 'surreal'},surreal,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777
"The couple made a tour to Harrogate and the English Lake District in 1809, although the former did not meet with her approval A scene without a hill seems to me to be about as interesting as a face without a nose!",a face without a nose,face,nose,unattractive,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(4, 3, 4)","(2, 3, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""unsettling""}']","['{""property"": ""unsettling""}']","['{""property"": ""unsettling""}']",{'property': 'unsettling'},unsettling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'unsettling'},unsettling,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556,{'property': 'unsettling'},unsettling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445
the interior was as chilly as a meat locker .,a meat locker,locker,meat,very cold,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""chilling""}']","['{""property"": ""chilled environment""}']","['{""property"": ""chilling""}']",{'property': 'chilling'},chilling,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'chilled environment'},chilled environment,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'chilling'},chilling,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"eventually , the fantasy falls apart like a mansion without a foundation , and all thats left to do is to clean up the rubble . ",a mansion without a foundation,mansion,foundation,unstable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 4)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""unrealistic""}']","['{""property"": ""paradoxical""}']","['{""property"": ""uninhabitable""}']",{'property': 'unrealistic'},unrealistic,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'paradoxical'},paradoxical,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'uninhabitable'},uninhabitable,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667
his tail was wagging as fast as a metronome out of control .,a metronome out of control,metronome,control,erratic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 4, 3)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""disorienting""}']","['{""property"": ""time-distorting""}']","['{""property"": ""unsettling""}']",{'property': 'disorienting'},disorienting,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.22222222222222227,{'property': 'time-distorting'},time-distorting,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,{'property': 'unsettling'},unsettling,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445
holds ears The sound of that cardboard brushing together is as bad as nails on a chalkboard!,nails on a chalkboard,nail,chalkboard,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""screechy""}']","['{""property"": ""cringe-inducing""}']","['{""property"": ""ear-piercing""}']",{'property': 'screechy'},screechy,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'cringe-inducing'},cringe-inducing,1.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,{'property': 'ear-piercing'},ear-piercing,0.8888888888888888,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666
She jabs them with her stinger and he goes as limp as a boned fish!,a boned fish,fish,boned,lifeless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""fragile""}']","['{""property"": ""gourmet""}']","['{""property"": ""refined meal""}']",{'property': 'fragile'},fragile,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.2222222222222222,{'property': 'gourmet'},gourmet,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.11111111111111116,{'property': 'refined meal'},refined meal,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.33333333333333337
But my heart is all aflutter like the washing on the line.,the washing on the line,washing,line,moving in the wind.,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(3, 3, 2)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""flapping""}']","['{""property"": ""billowing""}']","['{""property"": ""billowing""}']",{'property': 'flapping'},flapping,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'billowing'},billowing,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,{'property': 'billowing'},billowing,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.33333333333333337
I think comparing how things work in different countries for poor people is kind of like apples to oranges. ampx200B,apples to oranges,apple,orange,incomparable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 2, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""incomparable""}']","['{""property"": ""incomparable""}']","['{""property"": ""incomparable""}']",{'property': 'incomparable'},incomparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'incomparable'},incomparable,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,{'property': 'incomparable'},incomparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
,a brick through a window,brick,window,destructive,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""vandalism""}']","['{""property"": ""vandalistic""}']","['{""property"": ""vandalism""}']",{'property': 'vandalism'},vandalism,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'vandalistic'},vandalistic,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'vandalism'},vandalism,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667
Was he hollow like a chocolate bunny?,a chocolate bunny,bunny,chocolate,hollow,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 3, 2)","(4, 4, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""Easter icon""}']","['{""property"": ""festive""}']","['{""property"": ""festive""}']",{'property': 'easter icon'},easter icon,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.11111111111111105,{'property': 'festive'},festive,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'festive'},festive,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.11111111111111105
"it would just sit there like the elephant in the room , making the suspect wonder just how much dirt we had on him .",the elephant in the room,elephant,room,unacknowledge,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unspoken tension""}']","['{""property"": ""unspoken tension""}']","['{""property"": ""unspoken tension""}']",{'property': 'unspoken tension'},unspoken tension,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unspoken tension'},unspoken tension,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unspoken tension'},unspoken tension,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326
"Something about the way moonlight is soft, welcoming, but also can be cold and harsh like a fake smile. ",a fake smile,smile,fake,forced,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 1, 2)","(5, 1, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""social dissonance""}']","['{""property"": ""awkward""}']","['{""property"": ""awkward""}']",{'property': 'social dissonance'},social dissonance,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.2222222222222222,{'property': 'awkward'},awkward,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,{'property': 'awkward'},awkward,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.11111111111111116
"But after that, I believe it's one of those just like instinct feelings that he had trusting us to help him and help his children.",instinct feelings,feeling,instinct,innate,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 3, 3)","(5, 5, 5)",0.0,1.0,0.3333333333333333,1.0,False,1.0,"['{""property"": ""irrational synergy""}']","['{""property"": ""visceral synergy""}']","['{""property"": ""primal sincerity""}']",{'property': 'irrational synergy'},irrational synergy,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'visceral synergy'},visceral synergy,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'primal sincerity'},primal sincerity,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.11111111111111116
The software is almost like a side consideration.,a side consideration,consideration,side,minor,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 3, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""overlooked""}']","['{""property"": ""overlooked""}']","['{""property"": ""overlooked""}']",{'property': 'overlooked'},overlooked,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'overlooked'},overlooked,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'overlooked'},overlooked,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326
,a toad in a block,toad,block,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 5)","(4, 3, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""unsettling""}']","['{""property"": ""entombed""}']","['{""property"": ""paradoxical""}']",{'property': 'unsettling'},unsettling,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'entombed'},entombed,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'paradoxical'},paradoxical,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
,the light in the fridge,light,fridge,turning off when the door closes,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 2)","(4, 5, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""comforting invitation""}']","['{""property"": ""secret glow""}']","['{""property"": ""tempting""}']",{'property': 'comforting invitation'},comforting invitation,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,{'property': 'secret glow'},secret glow,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'tempting'},tempting,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
their maju was low like a dying fire .,a dying fire,fire,die,low intensity,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 5)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""forlorn""}']","['{""property"": ""somber comfort""}']","['{""property"": ""bittersweet""}']",{'property': 'forlorn'},forlorn,0.7777777777777778,0.0,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'somber comfort'},somber comfort,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'bittersweet'},bittersweet,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.22222222222222227
