sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,o1-mini-2024-09-12_naive_0_generated_,o1-mini-2024-09-12_naive_1_generated_,o1-mini-2024-09-12_naive_2_generated_,o1-mini-2024-09-12_naive_0_generated,o1-mini-2024-09-12_naive_0_property,o1-mini-2024-09-12_naive_0_combination_relevance,o1-mini-2024-09-12_naive_0_root_relevance,o1-mini-2024-09-12_naive_0_modifier_relevance,o1-mini-2024-09-12_naive_0_indiv_max,o1-mini-2024-09-12_naive_0_cancellation,o1-mini-2024-09-12_naive_1_generated,o1-mini-2024-09-12_naive_1_property,o1-mini-2024-09-12_naive_1_combination_relevance,o1-mini-2024-09-12_naive_1_root_relevance,o1-mini-2024-09-12_naive_1_modifier_relevance,o1-mini-2024-09-12_naive_1_indiv_max,o1-mini-2024-09-12_naive_1_cancellation,o1-mini-2024-09-12_naive_2_generated,o1-mini-2024-09-12_naive_2_property,o1-mini-2024-09-12_naive_2_combination_relevance,o1-mini-2024-09-12_naive_2_root_relevance,o1-mini-2024-09-12_naive_2_modifier_relevance,o1-mini-2024-09-12_naive_2_indiv_max,o1-mini-2024-09-12_naive_2_cancellation
"Every State in the Union has at some time been lauded as the favored spot for the cure of consumption, but, after all, it seems as mythical as the pot of gold at the end of the rainbow.",the pot of gold,pot,gold,cook,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,True,0.0,0.7777777777777778,"['{""property"": ""cooking""}']","['{""property"": ""container""}']","['{""property"": ""malleable""}']",{'property': 'cooking'},cooking,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'container'},container,0.6666666666666666,1.0,0.0,1.0,0.33333333333333337,{'property': 'malleable'},malleable,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,fast,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 4, 4)","(1, 3, 1)",0.7777777777777778,0.0,0.5555555555555556,0.677777778,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""aquatic""}']","['{""property"": ""fresh""}']","['{""property"": ""calm""}']",{'property': 'aquatic'},aquatic,0.2222222222222222,1.0,0.0,1.0,0.7777777777777778,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'calm'},calm,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
,a brass man,man,brass,mammalian,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""living""}']","['{""property"": ""animate""}']","['{""property"": ""living""}']",{'property': 'living'},living,0.0,1.0,0.0,1.0,1.0,{'property': 'animate'},animate,0.0,1.0,0.0,1.0,1.0,{'property': 'living'},living,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"They go along like men without hope, as if life were a penalty, and the only expiration of their term of condemnation were to arrive with death.",men without hope,man,hope,uplift,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(3, 2, 4)","(5, 5, 5)",0.7777777777777778,0.0,0.3333333333333333,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""optimistic""}']","['{""property"": ""masculine""}']","['{""property"": ""optimistic""}']",{'property': 'optimistic'},optimistic,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'masculine'},masculine,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'optimistic'},optimistic,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888
"She won't let us do one single thing, an' she's just as cross as an old catso now!",an old catso,catso,old,fluffy,canceled,"(component, canceled, canceled)","(2, 4, 2)","(2, 5, 5)","(3, 4, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.2,True,0.0,0.7777777777777778,"['{""property"": ""ancient""}']","['{""property"": ""playful""}']","['{""property"": ""playful""}']",{'property': 'ancient'},ancient,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,0.22222222222222227,{'property': 'playful'},playful,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444,{'property': 'playful'},playful,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5555555555555556
Republican is usually like repealing taxes.,repealing taxes,taxis,repeal,reliable,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 4, 2)","(1, 1, 1)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.0,False,0.2222222222222222,0.5555555555555556,"['{""property"": ""mandatory""}']","['{""property"": ""levied""}']","['{""property"": ""levied""}']",{'property': 'mandatory'},mandatory,0.0,0.0,0.0,0.0,0.0,{'property': 'levied'},levied,0.0,0.0,0.0,0.0,0.0,{'property': 'levied'},levied,0.0,0.0,0.0,0.0,0.0
A life without sorrow would probably be as bare as a life without happiness.,a life without happiness,life,happiness,transient,canceled,"(component, canceled, canceled)","(2, 4, 5)","(3, 4, 3)","(3, 2, 4)",0.5555555555555556,0.3333333333333333,0.8888888888888888,0.644444444,True,0.6666666666666666,0.8888888888888888,"['{""property"": ""happy""}']","['{""property"": ""happy""}']","['{""property"": ""joyful""}']",{'property': 'happy'},happy,0.0,0.3333333333333333,1.0,1.0,1.0,{'property': 'happy'},happy,0.0,0.3333333333333333,1.0,1.0,1.0,{'property': 'joyful'},joyful,0.0,0.4444444444444444,1.0,1.0,1.0
A Chinaman once said that the thought of death is as futile as water in the hand.,water in the hand,water,hand,grasp,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(5, 4, 5)",0.6666666666666666,0.2222222222222222,0.0,0.788888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""can flow""}']","['{""property"": ""flowing""}']","['{""property"": ""dry""}']",{'property': 'can flow'},can flow,0.5555555555555556,1.0,0.0,1.0,0.4444444444444444,{'property': 'flowing'},flowing,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227,{'property': 'dry'},dry,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
"I am rather glad I did not see him though for nothing would induce him to wear evening clothes or a shirt front and he insisted on going in his bicycling suit and such a soiled red tie and oh his hair it was really like a crows nest, I don't know what Mr. and Mrs. Woodcock would have said if he had suddenly burst out with that dreadful 'Tommy Atkins.'",a crows nest,nest,crow,soft,canceled,"(canceled, canceled, canceled)","(3, 3, 3)","(4, 4, 4)","(2, 1, 2)",0.5555555555555556,0.2222222222222222,0.7777777777777778,0.022222222,False,0.0,0.7777777777777778,"['{""property"": ""nesting""}']","['{""property"": ""flying""}']","['{""property"": ""feathered""}']",{'property': 'nesting'},nesting,1.0,1.0,0.6666666666666666,1.0,0.0,{'property': 'flying'},flying,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'feathered'},feathered,0.3333333333333333,0.5555555555555556,1.0,1.0,0.6666666666666667
"And when his personality is vividly present in them, the argument, being thrilled with passionate feeling, rises, but heavily like a wounded eagle, into an imaginative world.",a wounded eagle,eagle,wound,powerful,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 4, 3)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""majestic""}']","['{""property"": ""majestic""}']","['{""property"": ""powerful""}']",{'property': 'majestic'},majestic,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'majestic'},majestic,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'powerful'},powerful,0.3333333333333333,0.7777777777777778,0.0,0.7777777777777778,0.4444444444444445
"And you, sitting around here like a knot on the wall, saying, I'm going to love these folks no matter how much they hate me.",a knot on the wall,knot,wall,intertwine,canceled,"(canceled, component, canceled)","(1, 3, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""tied""}']","['{""property"": ""flexible""}']","['{""property"": ""flexible""}']",{'property': 'tied'},tied,0.5555555555555556,1.0,0.0,1.0,0.4444444444444444,{'property': 'flexible'},flexible,0.0,0.0,0.0,0.0,0.0,{'property': 'flexible'},flexible,0.0,0.0,0.0,0.0,0.0
"i trudge through the sulm and occasional grass patches , that were just as muddy as the zones with no grass , but the new substance that i have encountered .",the zones with no grass,zone,grass,simple,canceled,"(others, canceled, canceled)","(2, 2, 1)","(2, 3, 3)","(1, 2, 2)",0.4444444444444445,0.3333333333333333,0.3333333333333333,0.766666667,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""green""}']","['{""property"": ""green""}']","['{""property"": ""green""}']",{'property': 'green'},green,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'green'},green,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'green'},green,0.0,0.3333333333333333,1.0,1.0,1.0
,a dying sun,sun,die,life-giving,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 5, 4)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""bright""}']","['{""property"": ""radiant""}']","['{""property"": ""alive""}']",{'property': 'bright'},bright,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,{'property': 'radiant'},radiant,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,{'property': 'alive'},alive,0.0,0.0,0.0,0.0,0.0
"One is of an aurora, and you've never seen you know, sort of like northern lights.",northern lights,light,northern,invisible,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 1, 1)",0.0,0.0,0.0,0.322222222,False,0.0,0.0,"['{""property"": ""directional""}']","['{""property"": ""directional""}']","['{""property"": ""artificial""}']",{'property': 'directional'},directional,0.5555555555555556,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.33333333333333326,{'property': 'directional'},directional,0.3333333333333333,0.5555555555555556,1.0,1.0,0.6666666666666667,{'property': 'artificial'},artificial,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"The general and the girls, having telegraphed for money, had gone to the hotel to wait for the answers, while Bartlett and the Watermelon had remained in the store, Bartlett eager to receive the answer to the joyful congratulations he had sent his broker on the success of his plan, and the Watermelon because he scorned to run away like a whipped cur, preferring Bartlett to know who he was.",a whipped cur,cur,whip,sting,canceled,"(canceled, canceled, component)","(1, 4, 5)","(1, 3, 2)","(3, 4, 5)",0.5555555555555556,0.2222222222222222,0.0,0.833333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""fluffy""}']","['{""property"": ""loyal""}']","['{""property"": ""unruly""}']",{'property': 'fluffy'},fluffy,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'loyal'},loyal,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'unruly'},unruly,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
,a post in the mud,post,mud,delivered,canceled,"(canceled, others, canceled)","(1, 1, 1)","(3, 3, 2)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""dry""}']","['{""property"": ""dry""}']","['{""property"": ""soft""}']",{'property': 'dry'},dry,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'dry'},dry,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'soft'},soft,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
,a man with a tail,man,tail,Human,canceled,"(component, canceled, canceled)","(3, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""bushy""}']","['{""property"": ""prehensile""}']","['{""property"": ""prehensile""}']",{'property': 'bushy'},bushy,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,{'property': 'prehensile'},prehensile,0.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,{'property': 'prehensile'},prehensile,0.0,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.8888888888888888
,a white raven,raven,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""black""}']","['{""property"": ""black""}']","['{""property"": ""black""}']",{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0,{'property': 'black'},black,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'black'},black,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"When, after many hours, we ventured to go forth, we found every thing as before not one lay differentlyall were as stiff as wooden figures.",wooden figures,figure,wooden,real,canceled,"(canceled, canceled, canceled)","(2, 2, 3)","(3, 4, 4)","(2, 1, 2)",0.7777777777777778,0.0,0.3333333333333333,0.855555556,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""natural""}']","['{""property"": ""raw""}']","['{""property"": ""flammable""}']",{'property': 'natural'},natural,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'raw'},raw,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,{'property': 'flammable'},flammable,0.7777777777777778,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111105
"Saibal Chatterjee of NDTV wrote To sum up, OMG 2 aspires to be as sharp as a scalpel but is actually as blunt as the back of a knife.",the back of a knife,back,knife,cut,canceled,"(canceled, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 5)",0.8888888888888888,0.0,0.3333333333333333,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""sharp""}']","['{""property"": ""sharp""}']","['{""property"": ""sharp""}']",{'property': 'sharp'},sharp,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
"When the Daredevil Knight, the master of riding, brought up the rear of the line, his horse, tooa sinewy chestnut chargerstood on his haunches and then came down gracefully on his knees as if making an obeisance to the Queen, then rose and stood as still as a bronze horse.",a bronze horse,horse,bronze,muscular,canceled,"(canceled, canceled, component)","(1, 2, 3)","(5, 5, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.444444444,False,0.0,0.7777777777777778,"['{""property"": ""alive""}']","['{""property"": ""mammal""}']","['{""property"": ""living""}']",{'property': 'alive'},alive,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'mammal'},mammal,0.0,1.0,0.0,1.0,1.0,{'property': 'living'},living,0.0,1.0,0.0,1.0,1.0
,a released prisoner,prisoner,release,punished,canceled,"(component, canceled, canceled)","(4, 3, 1)","(4, 5, 5)","(1, 2, 1)",0.4444444444444444,0.2222222222222222,0.6666666666666666,,False,0.0,0.6666666666666666,"['{""property"": ""incarcerated""}']","['```json\n{""property"": ""incarcerated""}\n```']","['{""property"": ""incarcerated""}']",{'property': 'incarcerated'},incarcerated,0.0,1.0,0.0,1.0,1.0,{'property': 'incarcerated'},incarcerated,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'incarcerated'},incarcerated,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
Can it be held in good faith that Buddhism could be rubbed away like the bloom from a grape and leave the Burmese people substantially unaffected?,the bloom from a grape,bloom,grape,fragile,canceled,"(canceled, canceled, component)","(2, 5, 4)","(2, 4, 5)","(3, 3, 4)",0.0,0.8888888888888888,0.5555555555555556,0.533333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""sweet""}']","['{""property"": ""sweet""}']","['{""property"": ""sweet""}']",{'property': 'sweet'},sweet,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.4444444444444445,{'property': 'sweet'},sweet,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.4444444444444445,{'property': 'sweet'},sweet,0.1111111111111111,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.6666666666666667
,an explosion in reverse,explosion,reverse,shockwave,canceled,"(canceled, canceled, component)","(1, 1, 2)","(4, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""violent""}']","['{""property"": ""violent""}']","['{""property"": ""backward""}']",{'property': 'violent'},violent,0.0,1.0,0.0,1.0,1.0,{'property': 'violent'},violent,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'backward'},backward,1.0,0.0,1.0,1.0,0.0
,the Martian atmosphere,atmosphere,martian,Oxygen-rich,canceled,"(canceled, canceled, canceled)","(1, 1, 3)","(4, 4, 5)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""red""}']","['{""property"": ""breathable""}']","['{""property"": ""red""}']",{'property': 'red'},red,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'breathable'},breathable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'red'},red,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"Well, what I'm telling you is just as certain as the passage of time.",the passage of time,passage,time,navigable,canceled,"(canceled, canceled, others)","(1, 1, 1)","(4, 4, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""navigable""}']","['{""property"": ""flowing""}']","['{""property"": ""physical""}']",{'property': 'navigable'},navigable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'flowing'},flowing,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'physical'},physical,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"I didnt care where Prakash moved next, he was only lashing out now like a caged animal, terrified that The board flashed red, indicating a checkmate.",a caged animal,animal,cage,restrictive,canceled,"(canceled, canceled, component)","(1, 1, 5)","(1, 1, 1)","(4, 5, 5)",0.0,0.8888888888888888,0.0,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""wild""}']","['{""property"": ""wild""}']","['{""property"": ""wild""}']",{'property': 'wild'},wild,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227,{'property': 'wild'},wild,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227,{'property': 'wild'},wild,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227
"You can even use that one as I've seen your roasts, you are about as clever as canned ham.",canned ham,ham,can,recyclable,canceled,"(canceled, canceled, others)","(1, 1, 4)","(1, 1, 1)","(4, 4, 4)",0.3333333333333332,0.5555555555555556,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""sliced""}']","['{""property"": ""fresh""}']","['{""property"": ""fresh""}']",{'property': 'sliced'},sliced,0.0,1.0,0.0,1.0,1.0,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Those bootie things are difficult for dogs to get used to, they inhibit the dog's footing, they slide off in water, and they are as appropriate as a sweater on a dog.",a sweater on a dog,sweater,dog,friendly,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""has sleeves""}']","['{""property"": ""barks""}']","['{""property"": ""inanimate""}']",{'property': 'has sleeves'},has sleeves,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'barks'},barks,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'inanimate'},inanimate,0.0,1.0,0.0,1.0,1.0
,an unhinged jaw,jaw,unhinged,masticatory,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 2, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""hinged""}']","['{""property"": ""functional""}']","['{""property"": ""hinged""}']",{'property': 'hinged'},hinged,0.0,1.0,0.0,1.0,1.0,{'property': 'functional'},functional,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,{'property': 'hinged'},hinged,0.0,1.0,0.0,1.0,1.0
Why do you stand staring there like a wax image?,a wax image,image,wax,"varied formats (e.g., jpeg, png)",canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""melting""}']","['{""property"": ""malleable""}']","['{""property"": ""two-dimensional""}']",{'property': 'melting'},melting,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,0.22222222222222227,{'property': 'malleable'},malleable,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0,{'property': 'two-dimensional'},two-dimensional,0.0,1.0,0.0,1.0,1.0
"However, they could not keep the presents a secret, as Phil knew about them, and finally Nan told Ran the whole story, ending with We're just like girls in a book, aren't we?",girls in a book,girl,book,readable,canceled,"(canceled, component, canceled)","(4, 2, 1)","(3, 5, 1)","(4, 2, 5)",0.3333333333333332,0.5555555555555556,0.0,0.977777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""live""}']","['{""property"": ""real""}']","['{""property"": ""living""}']",{'property': 'live'},live,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'real'},real,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'living'},living,0.0,1.0,0.0,1.0,1.0
"But this I'm not sure if this is the eye or close to the eye, but it certainly feels kind of like the an eye of the storm based on what we have seen earlier and what we are told to expect later in the day.",the an eye of the storm,eye,storm,volatile,canceled,"(component, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 3)",0.5555555555555556,0.3333333333333333,0.0,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""biological""}']","['{""property"": ""turbulent""}']","['{""property"": ""living""}']",{'property': 'biological'},biological,0.0,1.0,0.0,1.0,1.0,{'property': 'turbulent'},turbulent,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,0.7777777777777777,{'property': 'living'},living,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"Were rather darkish hued ourself, Yet will annihilate the elf, Who says in earnest, or in jokes Were not as good as whiter folks.",whiter folks,folk,whiter,traditional,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 4)","(1, 1, 1)",0.3333333333333332,0.5555555555555556,0.8888888888888888,0.333333333,False,0.3333333333333333,0.8888888888888888,"['{""property"": ""inclusive""}']","['{""property"": ""diverse""}']","['{""property"": ""non-white""}']",{'property': 'inclusive'},inclusive,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'diverse'},diverse,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'non-white'},non-white,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
That's just like the basket thing.,the basket thing,thing,basket,handwoven,canceled,"(others, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(4, 5, 4)",0.0,0.3333333333333333,0.0,,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""woven""}']","['{""property"": ""woven""}']","['{""property"": ""woven""}']",{'property': 'woven'},woven,0.6666666666666666,0.0,0.8888888888888888,0.8888888888888888,0.2222222222222222,{'property': 'woven'},woven,0.3333333333333333,0.0,0.8888888888888888,0.8888888888888888,0.5555555555555556,{'property': 'woven'},woven,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667
"As feeble as my escape attempt was i decide he was right, Danny was about as coordinated as a wedding in vegas. ",a wedding in vegas,wedding,vegas,tradition,canceled,"(others, canceled, canceled)","(3, 2, 3)","(5, 5, 5)","(2, 2, 2)",0.5555555555555556,0.3333333333333333,0.8888888888888888,,False,0.2222222222222222,0.8888888888888888,"['{""property"": ""gambling""}']","['{""property"": ""spontaneous""}']","['{""property"": ""traditional""}']",{'property': 'gambling'},gambling,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.6666666666666666,{'property': 'spontaneous'},spontaneous,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.0,{'property': 'traditional'},traditional,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444
"However, there is always a little staff, consisting of a score of women, who represent the grace, and charm, and beauty of Paris, which women, after ten or twelve years service, pass into the reserve, just like the old generals.",the old generals,general,old,unspecific,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 5, 5)","(2, 1, 1)",0.4444444444444444,0.5555555555555556,1.0,0.733333333,False,1.0,1.0,"['{""property"": ""active""}']","['{""property"": ""youthful""}']","['{""property"": ""young""}']",{'property': 'active'},active,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.6666666666666667,{'property': 'youthful'},youthful,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,{'property': 'young'},young,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
,a cardboard hammer,hammer,cardboard,metal,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""metallic""}']","['{""property"": ""metal""}']","['{""property"": ""hard""}']",{'property': 'metallic'},metallic,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'metal'},metal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'hard'},hard,0.0,1.0,0.1111111111111111,1.0,1.0
Of what is called business and its management he was as innocent as a babe in arms.,a babe in arms,babe,arm,muscular,canceled,"(canceled, canceled, others)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.3333333333333333,0.0,0.0,1.0,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""muscular""}']","['{""property"": ""sleepy""}']","['{""property"": ""muscular""}']",{'property': 'muscular'},muscular,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'sleepy'},sleepy,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'muscular'},muscular,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
,blood in the water,blood,water,constituent of the circulatory system,canceled,"(canceled, others, canceled)","(2, 2, 1)","(5, 3, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,1.0,1.0,"['{""property"": ""transparent""}']","['{""property"": ""clear""}']","['{""property"": ""viscous""}']",{'property': 'transparent'},transparent,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'clear'},clear,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'viscous'},viscous,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
