sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,C,C_T,qwen2.5:72b_sa-llm&conceptnet_0_generated_,qwen2.5:72b_sa-llm&conceptnet_1_generated_,qwen2.5:72b_sa-llm&conceptnet_2_generated_,qwen2.5:72b_sa-llm&conceptnet_0_generated,qwen2.5:72b_sa-llm&conceptnet_0_property,qwen2.5:72b_sa-llm&conceptnet_0_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_0_root_relevance,qwen2.5:72b_sa-llm&conceptnet_0_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_0_indiv_max,qwen2.5:72b_sa-llm&conceptnet_0_emergence,qwen2.5:72b_sa-llm&conceptnet_2_generated,qwen2.5:72b_sa-llm&conceptnet_2_property,qwen2.5:72b_sa-llm&conceptnet_2_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_2_root_relevance,qwen2.5:72b_sa-llm&conceptnet_2_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_2_indiv_max,qwen2.5:72b_sa-llm&conceptnet_2_emergence,qwen2.5:72b_sa-llm&conceptnet_1_generated,qwen2.5:72b_sa-llm&conceptnet_1_property,qwen2.5:72b_sa-llm&conceptnet_1_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_1_root_relevance,qwen2.5:72b_sa-llm&conceptnet_1_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_1_indiv_max,qwen2.5:72b_sa-llm&conceptnet_1_emergence
Just like a post in the mud!,a post in the mud,post,mud,unmovable,emergent,"(component, emergent, emergent)","(5, 5, 5)","(5, 4, 4)","(3, 3, 2)",0.0,0.5555555555555556,0.5555555555555556,0.2222222222222222,False,0.5555555555555556,"{0: ['post', 'mud'], 1: ['letter', 'post'], 2: ['letter', 'post'], 3: ['letter', 'post'], 4: ['letter', 'post'], 5: ['letter', 'post']}","['letter', 'post']","['{""property"": ""soiled""}']","['{""property"": ""stuck""}']","['{""property"": ""mired""}']",{'property': 'soiled'},soiled,0.8888888888888888,0.0,1.0,1.0,0.0,{'property': 'mired'},mired,1.0,0.0,1.0,1.0,0.0,{'property': 'stuck'},stuck,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444
"If I have to be in the water, I would prefer to just float around like an airy turd.",an airy turd,turd,airy,weightless,emergent,"(emergent, emergent, emergent)","(3, 2, 2)","(2, 1, 1)","(4, 4, 4)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"{0: ['turd', 'airy'], 1: ['turd', 'airy'], 2: ['turd', 'airy'], 3: ['turd', 'airy'], 4: ['turd', 'airy'], 5: ['turd', 'airy']}","['turd', 'airy']","['{""property"": ""floatable""}']","['{""property"": ""buoyant""} \n\nReasoning process:\n1. The term ""airy"" suggests a light, less dense quality.\n2. A ""turd"" is typically dense and solid.\n3. When combined, the property of being ""airy"" applied to a ""turd"" implies that it has a reduced density or weight compared to what would be expected from a typical turd.\n4. The emergent property here is ""buoyant,"" which means capable of floating or rising in a fluid. This property does not naturally belong to either ""airy"" (which describes a quality but not an inherent ability to float) or ""turd"" (which is generally dense and would sink), but it emerges when the two are combined, suggesting that this particular turd could potentially float due to its lightness.']","['{""property"": ""lightweight""}']",{'property': 'floatable'},floatable,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'lightweight'},lightweight,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'buoyant'},buoyant,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
,a dried starfish,starfish,dry,rigid,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 4, 5)",0.4444444444444444,1.0,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"{0: ['starfish', 'dry'], 1: ['starfish', 'dry'], 2: ['starfish', 'dry'], 3: ['starfish', 'dry'], 4: ['starfish', 'dry'], 5: ['starfish', 'dry']}","['starfish', 'dry']","['{""property"": ""brittle""}']","['{""property"": ""brittle""}']","['{""property"": ""brittle""}']",{'property': 'brittle'},brittle,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'brittle'},brittle,1.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.33333333333333337,{'property': 'brittle'},brittle,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.33333333333333337
Such a betrothal as that of Quintus and Cornelia is as rare as a white raven.,a white raven,raven,white,rare,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 4)","(4, 3, 5)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"{0: ['raven', 'white'], 1: ['black'], 2: ['black'], 3: ['black'], 4: ['black'], 5: ['black']}",['black'],"['{""property"": ""albino""}']","['{""property"": ""unusual""}']","['{""property"": ""albino""}']",{'property': 'albino'},albino,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'albino'},albino,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'unusual'},unusual,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
"When they opened their eyes again, they saw below them, in the bottom, a huge beech with a bough struck off and the white splinters bare, with leaves awkwardly twisted right round it stood there like a fellow with one arm off.",a fellow with one arm,fellow,arm,injure,emergent,"(component, emergent, emergent)","(3, 5, 4)","(2, 2, 1)","(5, 4, 3)",0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,False,0.3333333333333333,"{0: ['fellow', 'arm'], 1: ['fellow', 'arm'], 2: ['fellow', 'arm'], 3: ['fellow', 'arm'], 4: ['fellow', 'arm'], 5: ['fellow', 'arm']}","['fellow', 'arm']","['{""property"": ""unbalanced""}']","['{""property"": ""asymmetrical""}']","['{""property"": ""unbalanced""}']",{'property': 'unbalanced'},unbalanced,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.33333333333333337,{'property': 'unbalanced'},unbalanced,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.22222222222222227,{'property': 'asymmetrical'},asymmetrical,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"I often lay there like a cold lizard, waiting to eat my next meal while my partner finishes... so probably.",a cold lizard,lizard,cold,motionless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 1, 2)","(5, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['lizard', 'cold'], 1: ['cold', 'lizard'], 2: ['cold', 'lizard'], 3: ['cold', 'lizard'], 4: ['cold', 'lizard'], 5: ['cold', 'lizard']}","['cold', 'lizard']","['{""property"": ""lethargic""}']","['{""property"": ""lethargic""}']","['{""property"": ""inactive""} \n\nReasoning: \n- The concept of ""cold"" generally describes temperature, and ""lizard"" refers to a reptile. Neither property alone can describe the emergent characteristic that arises when a lizard is cold.\n- Lizards are ectothermic (cold-blooded) animals, which means their body temperature depends on external sources. When a lizard is cold, its metabolism slows down, leading to reduced activity and sluggishness.\n- ""Inactive"" is an emergent property because it describes the state of the lizard when it is cold, but this state does not belong to either ""cold"" or ""lizard"" individually. A cold object can be active (e.g., a cold engine running), and a lizard can be active at normal temperatures. Therefore, ""inactive"" emerges from the combination of ""cold"" and ""lizard.""']",{'property': 'lethargic'},lethargic,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'inactive'},inactive,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'lethargic'},lethargic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
Nothing goes with buffalo wing soda quite like bacon soda.,bacon soda,soda,bacon,unappealing taste,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 2, 3)","(3, 2, 4)",0.5555555555555556,0.6666666666666666,0.1111111111111111,0.0,False,0.1111111111111111,"{0: ['soda', 'bacon'], 1: ['soda'], 2: ['soda'], 3: ['soda'], 4: ['soda'], 5: ['soda']}",['soda'],"['{""property"": ""effervescent""} \n\nReasoning process: The combination ""bacon soda"" brings together the savory, meaty quality of bacon with the fizzy, carbonated nature of soda. Individually, ""bacon"" is a type of cured meat and ""soda"" is a carbonated beverage. Neither ""bacon"" nor ""soda"" inherently possesses an emergent property that combines their unique characteristics in a novel way. However, when combined, the concept of ""effervescent"" emerges as it captures the idea of a fizzy, bubbly sensation that might be associated with a hypothetical bacon-flavored soda. This property is not directly attributed to either ""bacon"" or ""soda"" alone but arises from their combination.']","['{""property"": ""fizzing""} \n\nReasoning process:\n1. The combination is ""bacon soda.""\n2. The relevant concept provided is ""soda,"" which generally refers to a carbonated beverage.\n3. Bacon, on its own, is a type of cured meat and does not have the property of being carbonated or fizzy.\n4. Soda, on its own, is typically carbonated, but it doesn\'t inherently combine with bacon in any meaningful way that would suggest an emergent property.\n5. When considering ""bacon soda,"" we need to think about what new property could emerge from this combination that neither bacon nor soda alone possess.\n6. The act of combining bacon (which is often salty and has a distinct flavor) with soda (a carbonated drink) could result in a unique sensory experience, particularly the interaction between the saltiness of bacon and the carbonation of soda.\n7. One possible emergent property that fits this combination is ""fizzing,"" which describes the sensation or visual effect of carbonation interacting with a salty substance like bacon. This property does not belong to either ""bacon"" or ""soda"" individually but emerges when they are combined.\n\nTherefore, the final answer is {""property"": ""fizzing""}.']","['{""property"": ""fizzy""} \n\n### Reasoning Process:\n1. **Identify Individual Properties**:\n   - **Bacon**: Typically salty, meaty, and has a distinct smoky flavor.\n   - **Soda**: Carbonated, often sweet, and can be flavored in various ways.\n\n2. **Combine the Concepts**:\n   - When combining ""bacon"" and ""soda,"" we need to think about what new property might emerge that is not inherent to either component alone.\n\n3. **Analyze Relevant Concepts**:\n   - The only relevant concept provided is ""soda."" This suggests that the carbonation aspect of soda is important.\n\n4. **Generate Emergent Property**:\n   - The combination of bacon (a savory, solid food) and soda (a liquid, carbonated drink) does not directly result in a property like ""fatty"" or ""meaty,"" which are properties of bacon alone.\n   - Instead, the emergent property is related to the unique experience of combining a carbonated beverage with a salty, meaty flavor. The most distinctive feature that emerges from this combination is the sensation of fizziness, which is not a property of bacon but becomes prominent when it interacts with soda.\n\n5. **Final Answer**:\n   - The emergent property ""fizzy"" captures the unique experience of combining bacon and soda, where the carbonation of the soda remains a key characteristic that is enhanced or perceived differently due to the interaction with bacon.']",{'property': 'effervescent'},effervescent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'fizzy'},fizzy,0.5555555555555556,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'fizzing'},fizzing,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.0
"Right, because the climate is JUST LIKE a sinking vessel. ",a sinking vessel,vessel,sink,precarious,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"{0: ['vessel', 'sink'], 1: ['boat', 'sink', 'vessel'], 2: ['boat', 'sink', 'vessel'], 3: ['boat', 'sink', 'vessel'], 4: ['boat', 'sink', 'vessel'], 5: ['boat', 'sink', 'vessel']}","['boat', 'sink', 'vessel']","['{""property"": ""endangered""}']","['{""property"": ""endangered""}']","['{""property"": ""doomed""}']",{'property': 'endangered'},endangered,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'doomed'},doomed,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'endangered'},endangered,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
You are about as congenial as fire and water.',fire and water,fire,water,incompatible,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 5, 4)","(4, 5, 4)",1.0,1.0,0.0,0.0,False,0.0,"{0: ['fire', 'water'], 1: ['fire', 'water', 'smoke'], 2: ['fire', 'water', 'smoke'], 3: ['fire', 'water', 'smoke'], 4: ['fire', 'water', 'smoke'], 5: ['fire', 'water', 'smoke']}","['fire', 'water', 'smoke']","['{""property"": ""steam""}']","['{""property"": ""steam""}']","['{""property"": ""steam""}']",{'property': 'steam'},steam,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'steam'},steam,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'steam'},steam,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222227
,moths to a light,moth,light,irresistible,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 2, 3)","(4, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['moth', 'light'], 1: ['light', 'moth'], 2: ['light', 'moth'], 3: ['light', 'moth'], 4: ['light', 'moth'], 5: ['light', 'moth']}","['light', 'moth']","['{""property"": ""attracted""}']","['{""property"": ""attracted""}']","['{""property"": ""attracted""}']",{'property': 'attracted'},attracted,1.0,0.8888888888888888,0.0,0.8888888888888888,0.11111111111111116,{'property': 'attracted'},attracted,1.0,0.8888888888888888,0.0,0.8888888888888888,0.11111111111111116,{'property': 'attracted'},attracted,1.0,0.8888888888888888,0.0,0.8888888888888888,0.11111111111111116
She somehow lifted upwards like a witch on a broom somewhere around the column,a witch on a broom,witch,broom,flying,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 4)","(4, 4, 2)",0.1111111111111111,0.7777777777777778,0.6666666666666666,0.0,False,0.6666666666666666,"{0: ['witch', 'broom'], 1: ['witch', 'broom'], 2: ['witch', 'broom'], 3: ['witch', 'broom'], 4: ['witch', 'broom'], 5: ['witch', 'broom']}","['witch', 'broom']","['{""property"": ""flying""}']","['{""property"": ""flying""} \n\nReasoning:\n- The concept of a ""witch"" alone does not inherently imply flying. While witches are often depicted in folklore and popular culture as having the ability to fly, this is an attribute associated with their magical powers rather than a property of being a witch.\n- A ""broom"" on its own is a common household tool used for sweeping and cleaning. It has no inherent association with flight.\n- However, when you combine the two concepts—“a witch on a broom”—the emergent property that arises is ""flying."" This is because the image of a witch riding a broomstick to fly through the air is a well-established trope in Western folklore and media. The combination transforms a mundane object (broom) into a magical means of transportation, which is not a property of either component alone but emerges from their association.']","['{""property"": ""flying""} \n\nReasoning:\n- The concept of a ""witch"" alone does not inherently imply flying.\n- A ""broom"" by itself is a common household cleaning tool and does not suggest the ability to fly.\n- However, when you combine ""a witch on a broom,"" it evokes the iconic image of a witch riding a broomstick, which is associated with the emergent property of ""flying."" This property emerges from the combination of these two elements, as neither individually possesses the characteristic of flying.']",{'property': 'flying'},flying,0.7777777777777778,0.6666666666666666,0.0,0.6666666666666666,0.11111111111111116,{'property': 'flying'},flying,0.8888888888888888,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,{'property': 'flying'},flying,0.7777777777777778,0.6666666666666666,0.0,0.6666666666666666,0.11111111111111116
And boy isn't that almost like the end of overeating.,the end of overeating,end,overeating,improvement,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 4)","(1, 4, 3)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"{0: ['end', 'overeating'], 1: ['overeating', 'finish'], 2: [], 3: [], 4: [], 5: []}",[],"['{""property"": ""satisfaction""} \n\nReasoning process:\n- The phrase ""the end of overeating"" involves two key elements: ""end"" and ""overeating.""\n- ""End"" by itself can mean the conclusion or termination of something.\n- ""Overeating"" is a behavior characterized by consuming more food than necessary, often leading to discomfort or health issues.\n- When combined, ""the end of overeating"" suggests a cessation of this excessive eating behavior. This combination implies a state where the individual has successfully stopped overeating, which can lead to a sense of accomplishment and contentment.\n- The emergent property here is ""satisfaction,"" as it represents a feeling that arises from successfully ending an unhealthy habit, which is not a direct attribute of either ""end"" or ""overeating"" alone.']","['{""property"": ""closure""} \n\nReasoning process:\n- The phrase ""the end of overeating"" combines two components: ""end"" and ""overeating.""\n- Individually, ""end"" can mean the conclusion or termination of something, while ""overeating"" refers to eating more than what is necessary or healthy.\n- When combined, the emergent property should reflect a new characteristic that arises from ending overeating, which neither ""end"" nor ""overeating"" alone fully capture.\n- The concept of ""closure"" fits this context well. It implies not just an end but also a sense of completion and resolution, suggesting a definitive stop to the behavior with positive implications for personal health and well-being.\n- Neither ""end"" nor ""overeating"" individually conveys this sense of finality and psychological resolution, making ""closure"" the emergent property of the combination.']","['{""property"": ""freedom""} \n\nReasoning process:\n1. **Combination Analysis**: The phrase ""the end of overeating"" suggests a cessation or conclusion to a behavior, specifically overeating.\n2. **Individual Component Properties**:\n   - **Overeating**: This term describes the act of consuming more food than necessary. It is a habitual and often compulsive behavior.\n   - **End**: This term indicates the termination or completion of something.\n3. **Emergent Property Identification**:\n   - The combination ""the end of overeating"" implies a significant change in behavior, moving from a state of compulsion to a state of control.\n   - While ""end"" and ""overeating"" individually do not convey this broader impact, the combination suggests a new state where the individual is no longer bound by the compulsive behavior.\n4. **Emergent Property**: The emergent property that arises from this combination is ""freedom."" This property does not belong to either ""end"" or ""overeating"" alone but emerges when these concepts are combined. It signifies the liberation from a restrictive and harmful behavior, leading to a sense of control and well-being.\n\nThus, the final answer is {""property"": ""freedom""}.']",{'property': 'satisfaction'},satisfaction,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'freedom'},freedom,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'closure'},closure,0.7777777777777778,1.0,0.0,1.0,0.0
It is as likely as snow in hell.,snow in hell,snow,hell,unlikely,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['snow', 'hell'], 1: ['snow', 'hell'], 2: ['snow', 'hell'], 3: ['snow', 'hell'], 4: ['snow', 'hell'], 5: ['snow', 'hell']}","['snow', 'hell']","['{""property"": ""impossible""}']","['{""property"": ""impossible""} \n\nReasoning process: The concept of ""snow in hell"" combines two elements that are inherently contradictory. ""Snow"" is associated with cold, while ""hell"" is traditionally depicted as a place of extreme heat and fire. Individually, neither ""snow"" nor ""hell"" possesses the property of impossibility, but when combined, the idea of snow existing in hell becomes an impossible scenario due to their opposing natures. Therefore, the emergent property is ""impossible.""']","['{""property"": ""impossible""} \n\nReasoning:\n- The combination ""snow in hell"" involves the concepts of ""snow"" and ""hell.""\n- Snow is typically associated with cold, white, and frozen conditions.\n- Hell, on the other hand, is traditionally described as a place of extreme heat, fire, and suffering.\n- Individually, these concepts do not share any properties that would naturally combine to form a new property.\n- The emergent property ""impossible"" arises because the coexistence of snow (a cold phenomenon) in hell (an extremely hot environment) is contradictory and cannot logically occur. This property does not belong to either ""snow"" or ""hell"" individually but emerges when they are combined.']",{'property': 'impossible'},impossible,1.0,0.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'impossible'},impossible,1.0,0.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'impossible'},impossible,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
"But then you are to go around like a wet cat, and mope, and hang on worse then ever.",a wet cat,cat,wet,miserable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 4)",0.4444444444444445,0.7777777777777778,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"{0: ['cat', 'wet'], 1: ['wet', 'cat'], 2: ['wet', 'cat'], 3: ['wet', 'cat'], 4: ['wet', 'cat'], 5: ['wet', 'cat']}","['wet', 'cat']","['{""property"": ""miserable""}']","['{""property"": ""clammy""}']","['{""property"": ""miserable""}']",{'property': 'miserable'},miserable,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'miserable'},miserable,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'clammy'},clammy,0.8888888888888888,0.0,0.5555555555555556,0.5555555555555556,0.33333333333333326
I think a few of these guys in different sizes sidebysidebyside like Russian dolls would be amazing.,russian dolls,doll,russian,nested,emergent,"(emergent, component, emergent)","(5, 4, 5)","(2, 4, 4)","(3, 1, 2)",1.0,1.0,0.0,0.0,False,0.0,"{0: ['doll', 'russian'], 1: ['doll', 'russian'], 2: ['doll', 'russian'], 3: ['doll', 'russian'], 4: ['doll', 'russian'], 5: ['doll', 'russian']}","['doll', 'russian']","['{""property"": ""nested""}']","['{""property"": ""nested""}']","['{""property"": ""nested""}']",{'property': 'nested'},nested,1.0,0.0,0.0,0.0,1.0,{'property': 'nested'},nested,1.0,0.0,0.0,0.0,1.0,{'property': 'nested'},nested,1.0,0.0,0.0,0.0,1.0
"We do so like the smell of sheep, they said to which the old man replied, Yis, mum, an seea deea Ah bud Ah leykes t teeast on em betther!",the smell of sheep,smell,sheep,earthy,emergent,"(component, emergent, emergent)","(5, 4, 5)","(3, 3, 3)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['smell', 'sheep'], 1: ['odor', 'nose', 'sheep'], 2: ['sheep', 'nose', 'odor'], 3: ['odor', 'nose', 'sheep'], 4: ['sheep', 'nose', 'odor'], 5: ['odor', 'nose', 'sheep']}","['odor', 'nose', 'sheep']","['{""property"": ""distinctive""}']","['{""property"": ""distinctive""}']","['{""property"": ""pungent""}']",{'property': 'distinctive'},distinctive,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'pungent'},pungent,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'distinctive'},distinctive,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0
But a gooid word throo some is as scarce as a white crow.,a white crow,crow,white,uncommon,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 4)","(4, 1, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['crow', 'white'], 1: ['crow', 'black', 'white'], 2: ['crow', 'black', 'white'], 3: ['crow', 'black', 'white'], 4: ['crow', 'black', 'white'], 5: ['crow', 'black', 'white']}","['crow', 'black', 'white']","['{""property"": ""uncommon""}']","['{""property"": ""uncommon""}']","['{""property"": ""unusual""}']",{'property': 'uncommon'},uncommon,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unusual'},unusual,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666667,{'property': 'uncommon'},uncommon,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556
"The old man didn't go after him, and fight for four years, at a cost uv half his substance, to subdue him and bring him back, but when he hed run through his pile, and squandered his share uv the estate, and got hungry, he came back like a whipped dog.",a whipped dog,dog,whip,helpless,emergent,"(emergent, emergent, component)","(4, 5, 3)","(1, 4, 4)","(1, 3, 2)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.0,False,0.1111111111111111,"{0: ['dog', 'whip'], 1: ['whip', 'dog'], 2: ['whip', 'dog'], 3: ['whip', 'dog'], 4: ['whip', 'dog'], 5: ['whip', 'dog']}","['whip', 'dog']","['{""property"": ""submissive""}']","['{""property"": ""submissive""}']","['{""property"": ""submissive""} \n\nReasoning:\n- The concept ""whipped"" refers to the act of being hit or struck with a whip, which is a form of physical punishment.\n- The concept ""dog"" refers to a domesticated animal that can exhibit various behaviors depending on its treatment and environment.\n- Individually, neither ""whipped"" nor ""dog"" inherently carries the property of ""submissive.""\n- However, when combined, ""a whipped dog"" implies a dog that has been subjected to physical punishment, which often leads to submissive behavior as a result of fear or learned helplessness.\n- The emergent property ""submissive"" describes a behavioral state that arises from the combination but does not belong to either component alone.']",{'property': 'submissive'},submissive,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'submissive'},submissive,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'submissive'},submissive,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
The biggest issue is that normal spots are not as wide as handicap spots and it can make it more difficult to get in and out of the car.,handicap spots,spot,handicap,wider,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(5, 4, 4)",0.8888888888888888,0.8888888888888888,0.0,0.0,False,0.0,"{0: ['spot', 'handicap'], 1: ['handicap', 'spot'], 2: ['handicap', 'spot'], 3: ['handicap', 'spot'], 4: ['handicap', 'spot'], 5: ['handicap', 'spot']}","['handicap', 'spot']","['{""property"": ""designated""}']","['{""property"": ""designated""}']","['{""property"": ""designated""}']",{'property': 'designated'},designated,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'designated'},designated,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'designated'},designated,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444
