sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_property,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_root_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_emergence,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_property,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_root_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_emergence,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_property,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_root_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_emergence
LOL a Jeep in the Qld Outback is as useful as tits on a bull.,tits on a bull,tit,bull,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.2222222222222222,True,0.3333333333333333,"['{""property"": ""pointless""}']","['{""property"": ""pointless""}']","['{""property"": ""worthless""}']",{'property': 'pointless'},pointless,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,{'property': 'pointless'},pointless,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,{'property': 'worthless'},worthless,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778
Also sometimes snapbacks can look just as cuntish as beanies in the summer.,beanies in the summer,beanie,summer,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 5, 4)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""inappropriate""}']","['{""property"": ""weird""}']","['{""property"": ""inappropriate""}']",{'property': 'inappropriate'},inappropriate,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,{'property': 'weird'},weird,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'inappropriate'},inappropriate,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444
reliable caregivers were as scarce as hens ' teeth and far more valuable .,hens ' teeth and,tooth,hen,nonexistant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""impossible""}']","['{""property"": ""impossible""}']","['{""property"": ""impossible""}']",{'property': 'impossible'},impossible,1.0,0.0,0.0,0.0,1.0,{'property': 'impossible'},impossible,1.0,0.0,0.0,0.0,1.0,{'property': 'impossible'},impossible,1.0,0.0,0.0,0.0,1.0
information of that sort was as precious as water on mars .,water on mars,water,mar,scarce,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 3)","(1, 4, 2)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""possibility of extraterrestrial life""}']","['{""property"": ""potential for extraterrestrial life""}']","['{""property"": ""signs of extraterrestrial life""}']",{'property': 'possibility of extraterrestrial life'},possibility of extraterrestrial life,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,{'property': 'potential for extraterrestrial life'},potential for extraterrestrial life,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,{'property': 'signs of extraterrestrial life'},signs of extraterrestrial life,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0
"If you're get this uncomfortable about washing a cucumber, then you're sexuality is about as brittle as uncooked pasta.",uncooked pasta,pasta,uncooked,brittle,emergent,"(emergent, emergent, component)","(4, 5, 5)","(1, 2, 3)","(1, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""crunchy""}']","['{""property"": ""crunchy""}']","['{""property"": ""crunchy""}']",{'property': 'crunchy'},crunchy,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'crunchy'},crunchy,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'crunchy'},crunchy,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
For a time they kept side by side but in the distance they were as separate as the two ends of the earth.,the two ends of the earth,end,earth,distant,emergent,"(2, emergent, emergent)","(1, 5, 5)","(2, 3, 3)","(1, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unreachable""}']","['{""property"": ""unconnectable""}']","['{""property"": ""unreachable""}']",{'property': 'unreachable'},unreachable,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'unconnectable'},unconnectable,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'unreachable'},unreachable,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227
"Kings taste good, just like a bubblegum cigarette should!",a bubblegum cigarette,cigarette,bubblegum,pretend,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(3, 3, 3)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""deceptive""}']","['{""property"": ""playful rebellion""}']","['{""property"": ""deceptive""}']",{'property': 'deceptive'},deceptive,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.2222222222222222,{'property': 'playful rebellion'},playful rebellion,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'deceptive'},deceptive,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
,shadowed sky,sky,shadow,ominous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 4, 4)",0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""gloomy""}']","['{""property"": ""foreboding""}']","['{""property"": ""haunting""}']",{'property': 'gloomy'},gloomy,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'foreboding'},foreboding,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,{'property': 'haunting'},haunting,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.22222222222222227
The cantonal or tribal magistrates were classified and arranged just like the magistrates of a municipality.,the magistrates of a municipality,magistrate,municipality,elected,emergent,"(emergent, component, emergent)","(5, 4, 4)","(3, 3, 4)","(4, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""bureaucratic""}']","['{""property"": ""decision-making authority""}']","['{""property"": ""authoritative""}']",{'property': 'bureaucratic'},bureaucratic,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'decision-making authority'},decision-making authority,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.0,{'property': 'authoritative'},authoritative,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.0
"We saw, said Fuller afterwards, there was a gold mine in India, but it was as deep as the centre of the earth.",the centre of the earth,centre,earth,hot,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 1)","(3, 1, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""inaccessible""}']","['{""property"": ""inaccessible""}']","['{""property"": ""unreachable""}']",{'property': 'inaccessible'},inaccessible,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'inaccessible'},inaccessible,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'unreachable'},unreachable,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"I find the vocabulary raw like a flow of consciousness, something that you write from heart without polishing it with sweet words.",a flow of consciousness,flow,consciousness,unfiltered,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 4)","(4, 3, 3)",0.3333333333333332,0.8888888888888888,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""introspective""}']","['{""property"": ""revealing""}']","['{""property"": ""disorienting""}']",{'property': 'introspective'},introspective,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'revealing'},revealing,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,{'property': 'disorienting'},disorienting,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""impossible""}']","['{""property"": ""paradoxical""}']","['{""property"": ""paradoxical""}']",{'property': 'impossible'},impossible,1.0,0.0,0.0,0.0,1.0,{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
I bet that even when she removes them every night before she goes to bed she probably looks as plain as burnt toast.,burnt toast,toast,burn,bitter,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(5, 1, 4)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""nostalgic""}']","['{""property"": ""nostalgic""}']","['{""property"": ""charred morning disappointment""}']",{'property': 'nostalgic'},nostalgic,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'nostalgic'},nostalgic,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'charred morning disappointment'},charred morning disappointment,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
"And he thumps the ground just like a horse stamping, said Rose.",a horse stamping,horse,stamp,loud,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""threatening""}']","['{""property"": ""intimidating""}']","['{""property"": ""threatening""}']",{'property': 'threatening'},threatening,0.6666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,{'property': 'intimidating'},intimidating,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'threatening'},threatening,0.6666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444
It's sort of like a knife in the back.,a knife in the back,knife,back,betray,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(4, 5, 4)",0.5555555555555556,0.8888888888888888,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']",{'property': 'betrayal'},betrayal,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'betrayal'},betrayal,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'betrayal'},betrayal,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
You'll wind up flopping your hand back and forth like a fish on land.,a fish on land,fish,land,awkward,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(3, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""suffocating""}']","['{""property"": ""helpless""}']","['{""property"": ""suffocating""}']",{'property': 'suffocating'},suffocating,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'helpless'},helpless,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'suffocating'},suffocating,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"The barrier was raised, and by it perfect mountains had drifted and clouds of snow were whirling round like witches on broomsticks.",witches on broomsticks,witch,broomstick,flying,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 4)","(4, 5, 3)",0.2222222222222222,0.8888888888888888,0.6666666666666666,0.1111111111111111,False,0.6666666666666666,"['{""property"": ""airborne""}']","['{""property"": ""airborne cackling""}']","['{""property"": ""magical transportation""}']",{'property': 'airborne'},airborne,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'airborne cackling'},airborne cackling,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.11111111111111116,{'property': 'magical transportation'},magical transportation,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.11111111111111105
I was going to say it looks exactly like a dribble castle.,a dribble castle,castle,dribble,fragile,emergent,"(emergent, emergent, emergent)","(2, 5, 5)","(4, 4, 2)","(1, 1, 4)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""crumbling""}']","['{""property"": ""temporary""}']","['{""property"": ""temporary""}']",{'property': 'crumbling'},crumbling,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'temporary'},temporary,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'temporary'},temporary,1.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444
"A man still maintaining a visible egoism in a period of dominant altruism, would feel as uncomfortable as a man with a tail.",a man with a tail,man,tail,unnatural,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 5, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""half human half animal""}']","['{""property"": ""mythological""}']","['{""property"": ""mythical""}']",{'property': 'half human half animal'},half human half animal,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'mythological'},mythological,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,{'property': 'mythical'},mythical,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556
"The couple made a tour to Harrogate and the English Lake District in 1809, although the former did not meet with her approval A scene without a hill seems to me to be about as interesting as a face without a nose!",a face without a nose,face,nose,unattractive,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(4, 3, 4)","(2, 3, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""unsettling""}']","['{""property"": ""eerie""}']","['{""property"": ""incomplete""}']",{'property': 'unsettling'},unsettling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'eerie'},eerie,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666667,{'property': 'incomplete'},incomplete,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
the interior was as chilly as a meat locker .,a meat locker,locker,meat,very cold,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""claustrophobic""}']","['{""property"": ""frightening""}']","['{""property"": ""frightening""}']",{'property': 'claustrophobic'},claustrophobic,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'frightening'},frightening,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'frightening'},frightening,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
"eventually , the fantasy falls apart like a mansion without a foundation , and all thats left to do is to clean up the rubble . ",a mansion without a foundation,mansion,foundation,unstable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 4)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""unstable""}']","['{""property"": ""unstable""}']","['{""property"": ""unstable""}']",{'property': 'unstable'},unstable,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'unstable'},unstable,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'unstable'},unstable,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888
his tail was wagging as fast as a metronome out of control .,a metronome out of control,metronome,control,erratic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 4, 3)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""anxiety-inducing""}']","['{""property"": ""chaotic""}']","['{""property"": ""chaotic""}']",{'property': 'anxiety-inducing'},anxiety-inducing,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'chaotic'},chaotic,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'chaotic'},chaotic,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
holds ears The sound of that cardboard brushing together is as bad as nails on a chalkboard!,nails on a chalkboard,nail,chalkboard,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""ear piercing""}']","['{""property"": ""earsplitting""}']","['{""property"": ""ear piercing""}']",{'property': 'ear piercing'},ear piercing,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'earsplitting'},earsplitting,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'ear piercing'},ear piercing,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556
She jabs them with her stinger and he goes as limp as a boned fish!,a boned fish,fish,boned,lifeless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""ready to cook""}']","['{""property"": ""fish-shaped skeleton""}']","['{""property"": ""ready to cook""}']",{'property': 'ready to cook'},ready to cook,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'fish-shaped skeleton'},fish-shaped skeleton,1.0,1.0,0.0,1.0,0.0,{'property': 'ready to cook'},ready to cook,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105
But my heart is all aflutter like the washing on the line.,the washing on the line,washing,line,moving in the wind.,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(3, 3, 2)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""fluttering""}']","['{""property"": ""fluttering""}']","['{""property"": ""fluttering""}']",{'property': 'fluttering'},fluttering,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,{'property': 'fluttering'},fluttering,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'fluttering'},fluttering,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
I think comparing how things work in different countries for poor people is kind of like apples to oranges. ampx200B,apples to oranges,apple,orange,incomparable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 2, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""incomparable""}']","['{""property"": ""incomparable""}']","['{""property"": ""incomparable""}']",{'property': 'incomparable'},incomparable,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'incomparable'},incomparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'incomparable'},incomparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
,a brick through a window,brick,window,destructive,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""vandalistic""}']","['{""property"": ""violent protest""}']","['{""property"": ""vandalistic""}']",{'property': 'vandalistic'},vandalistic,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'violent protest'},violent protest,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'vandalistic'},vandalistic,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666
Was he hollow like a chocolate bunny?,a chocolate bunny,bunny,chocolate,hollow,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 3, 2)","(4, 4, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""hollow""}']","['{""property"": ""hollow""}']","['{""property"": ""hollow""}']",{'property': 'hollow'},hollow,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'hollow'},hollow,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'hollow'},hollow,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777
"it would just sit there like the elephant in the room , making the suspect wonder just how much dirt we had on him .",the elephant in the room,elephant,room,unacknowledge,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""awkward situation""}']","['{""property"": ""socially uncomfortable""}']","['{""property"": ""awkward tension""}']",{'property': 'awkward situation'},awkward situation,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'socially uncomfortable'},socially uncomfortable,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'awkward tension'},awkward tension,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"Something about the way moonlight is soft, welcoming, but also can be cold and harsh like a fake smile. ",a fake smile,smile,fake,forced,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 1, 2)","(5, 1, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""insincere""}']","['{""property"": ""insincere""}']","['{""property"": ""insincere""}']",{'property': 'insincere'},insincere,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'insincere'},insincere,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'insincere'},insincere,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0
"But after that, I believe it's one of those just like instinct feelings that he had trusting us to help him and help his children.",instinct feelings,feeling,instinct,innate,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 3, 3)","(5, 5, 5)",0.0,1.0,0.3333333333333333,1.0,False,1.0,"['{""property"": ""primal""}']","['{""property"": ""primal""}']","['{""property"": ""primal""}']",{'property': 'primal'},primal,0.8888888888888888,0.5555555555555556,1.0,1.0,0.0,{'property': 'primal'},primal,0.8888888888888888,0.5555555555555556,1.0,1.0,0.0,{'property': 'primal'},primal,0.8888888888888888,0.5555555555555556,1.0,1.0,0.0
The software is almost like a side consideration.,a side consideration,consideration,side,minor,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 3, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""subordinate""}']","['{""property"": ""supplementary""}']","['{""property"": ""less crucial""}']",{'property': 'subordinate'},subordinate,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'supplementary'},supplementary,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'less crucial'},less crucial,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222
,a toad in a block,toad,block,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 5)","(4, 3, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""compressed""}']","['{""property"": ""trapped""}']","['{""property"": ""trapped""}']",{'property': 'compressed'},compressed,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
,the light in the fridge,light,fridge,turning off when the door closes,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 2)","(4, 5, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""loneliness""}']","['{""property"": ""goes out when door closes""}']","['{""property"": ""intermittent""}']",{'property': 'loneliness'},loneliness,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'goes out when door closes'},goes out when door closes,1.0,0.3333333333333333,1.0,1.0,0.0,{'property': 'intermittent'},intermittent,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667
their maju was low like a dying fire .,a dying fire,fire,die,low intensity,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 5)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""melancholic""}']","['{""property"": ""melancholic""}']","['{""property"": ""melancholic""}']",{'property': 'melancholic'},melancholic,0.7777777777777778,0.0,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'melancholic'},melancholic,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,{'property': 'melancholic'},melancholic,0.7777777777777778,0.0,0.5555555555555556,0.5555555555555556,0.2222222222222222
"Hotman points out that while they may be a people without a king a king without a people is as inconceivable as a pastor without a flock , and suggests that the supposed ancient kingdom of Francogallia was not subject to the law of inheritance as if it were a private patrimony but was habitually transferred by the votes and decisions of the people .",a pastor without a flock,pastor,flock,unfulfilled,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(4, 4, 4)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""purposeless""}']","['{""property"": ""purposeless""}']","['{""property"": ""purposeless""}']",{'property': 'purposeless'},purposeless,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'purposeless'},purposeless,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,{'property': 'purposeless'},purposeless,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444
