sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_property,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_emergence,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_property,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_emergence,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_property,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_emergence
Often the solutions are not as important as the empathy for politicians.,the empathy for politicians,empathy,politician,low,emergent,"(emergent, emergent, emergent)","(3, 5, 4)","(2, 3, 2)","(3, 3, 3)",0.4444444444444445,0.7777777777777778,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""rare""}']","['{""property"": ""uncommon""}']","['{""property"": ""rare""}']",{'property': 'rare'},rare,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'uncommon'},uncommon,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'rare'},rare,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445
LOL a Jeep in the Qld Outback is as useful as tits on a bull.,tits on a bull,tit,bull,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.2222222222222222,True,0.3333333333333333,"['{""property"": ""incongruous""}']","['{""property"": ""ridiculous""}']","['{""property"": ""incongruous""}']",{'property': 'incongruous'},incongruous,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666667,{'property': 'ridiculous'},ridiculous,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778,{'property': 'incongruous'},incongruous,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666667
Also sometimes snapbacks can look just as cuntish as beanies in the summer.,beanies in the summer,beanie,summer,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 5, 4)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""unfashionable""}']","['{""property"": ""ironic""}']","['{""property"": ""incongruous""}']",{'property': 'unfashionable'},unfashionable,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'ironic'},ironic,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'incongruous'},incongruous,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5555555555555556
reliable caregivers were as scarce as hens ' teeth and far more valuable .,hens ' teeth and,tooth,hen,nonexistant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""nonexistent""}']","['{""property"": ""nonexistent""}']","['{""property"": ""nonexistent""}']",{'property': 'nonexistent'},nonexistent,1.0,0.0,0.0,0.0,1.0,{'property': 'nonexistent'},nonexistent,1.0,0.0,0.0,0.0,1.0,{'property': 'nonexistent'},nonexistent,1.0,0.0,0.0,0.0,1.0
information of that sort was as precious as water on mars .,water on mars,water,mar,scarce,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 3)","(1, 4, 2)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""evidence_of_past_life""}']","['{""property"": ""rare""}']","['{""property"": ""scientifically significant""}']",{'property': 'evidence_of_past_life'},evidence_of_past_life,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'rare'},rare,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'scientifically significant'},scientifically significant,0.8888888888888888,1.0,0.3333333333333333,1.0,0.0
"If you're get this uncomfortable about washing a cucumber, then you're sexuality is about as brittle as uncooked pasta.",uncooked pasta,pasta,uncooked,brittle,emergent,"(emergent, emergent, component)","(4, 5, 5)","(1, 2, 3)","(1, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""inflexible""}']","['{""property"": ""inedible""}']","['{""property"": ""inedible""}']",{'property': 'inflexible'},inflexible,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'inedible'},inedible,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,{'property': 'inedible'},inedible,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0
For a time they kept side by side but in the distance they were as separate as the two ends of the earth.,the two ends of the earth,end,earth,distant,emergent,"(2, emergent, emergent)","(1, 5, 5)","(2, 3, 3)","(1, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""diametrically_opposed""}']","['{""property"": ""diametrically opposed""}']","['{""property"": ""diametrically opposed""}']",{'property': 'diametrically_opposed'},diametrically_opposed,1.0,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444,{'property': 'diametrically opposed'},diametrically opposed,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'diametrically opposed'},diametrically opposed,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
"Kings taste good, just like a bubblegum cigarette should!",a bubblegum cigarette,cigarette,bubblegum,pretend,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(3, 3, 3)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""ironic""}']","['{""property"": ""ironic""}']","['{""property"": ""ironic""}']",{'property': 'ironic'},ironic,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'ironic'},ironic,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,{'property': 'ironic'},ironic,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556
,shadowed sky,sky,shadow,ominous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 4, 4)",0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""ominous""}']","['{""property"": ""ominous""}']","['{""property"": ""ominous""}']",{'property': 'ominous'},ominous,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'ominous'},ominous,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,{'property': 'ominous'},ominous,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227
The cantonal or tribal magistrates were classified and arranged just like the magistrates of a municipality.,the magistrates of a municipality,magistrate,municipality,elected,emergent,"(emergent, component, emergent)","(5, 4, 4)","(3, 3, 4)","(4, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""elected""}']","['{""property"": ""administrative""}']","['{""property"": ""administrative""}']",{'property': 'elected'},elected,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'administrative'},administrative,1.0,0.8888888888888888,1.0,1.0,0.0,{'property': 'administrative'},administrative,1.0,0.8888888888888888,1.0,1.0,0.0
"We saw, said Fuller afterwards, there was a gold mine in India, but it was as deep as the centre of the earth.",the centre of the earth,centre,earth,hot,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 1)","(3, 1, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""extremely hot""}']","['{""property"": ""extremely hot""}']","['{""property"": ""extremely_hot""}']",{'property': 'extremely hot'},extremely hot,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'extremely hot'},extremely hot,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666667,{'property': 'extremely_hot'},extremely_hot,1.0,0.0,0.0,0.0,1.0
"I find the vocabulary raw like a flow of consciousness, something that you write from heart without polishing it with sweet words.",a flow of consciousness,flow,consciousness,unfiltered,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 4)","(4, 3, 3)",0.3333333333333332,0.8888888888888888,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""stream-of-thought-like""}']","['{""property"": ""streamlike""}']","['{""property"": ""disorganized""}']",{'property': 'stream-of-thought-like'},stream-of-thought-like,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'streamlike'},streamlike,0.8888888888888888,1.0,0.5555555555555556,1.0,0.0,{'property': 'disorganized'},disorganized,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""oxymoronic""}']","['{""property"": ""oxymoronic""}']","['{""property"": ""rare""}']",{'property': 'oxymoronic'},oxymoronic,1.0,0.0,0.0,0.0,1.0,{'property': 'oxymoronic'},oxymoronic,1.0,0.0,0.0,0.0,1.0,{'property': 'rare'},rare,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
I bet that even when she removes them every night before she goes to bed she probably looks as plain as burnt toast.,burnt toast,toast,burn,bitter,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(5, 1, 4)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""inedible""}']","['{""property"": ""inedible""}']","['{""property"": ""inedible""}']",{'property': 'inedible'},inedible,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0,{'property': 'inedible'},inedible,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0,{'property': 'inedible'},inedible,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0
"And he thumps the ground just like a horse stamping, said Rose.",a horse stamping,horse,stamp,loud,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""threatening""}']","['{""property"": ""frightening""}']","['{""property"": ""alarming""}']",{'property': 'threatening'},threatening,0.6666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,{'property': 'frightening'},frightening,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'alarming'},alarming,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445
It's sort of like a knife in the back.,a knife in the back,knife,back,betray,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(4, 5, 4)",0.5555555555555556,0.8888888888888888,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""treacherous""}']","['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']",{'property': 'treacherous'},treacherous,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.33333333333333326,{'property': 'betrayal'},betrayal,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'betrayal'},betrayal,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
You'll wind up flopping your hand back and forth like a fish on land.,a fish on land,fish,land,awkward,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(3, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""struggling""}']","['{""property"": ""struggling""}']","['{""property"": ""helpless""}']",{'property': 'struggling'},struggling,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'struggling'},struggling,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'helpless'},helpless,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
"The barrier was raised, and by it perfect mountains had drifted and clouds of snow were whirling round like witches on broomsticks.",witches on broomsticks,witch,broomstick,flying,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 4)","(4, 5, 3)",0.2222222222222222,0.8888888888888888,0.6666666666666666,0.1111111111111111,False,0.6666666666666666,"['{""property"": ""mythical""}']","['{""property"": ""mythical""}']","['{""property"": ""mythical""}']",{'property': 'mythical'},mythical,1.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.11111111111111116,{'property': 'mythical'},mythical,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,{'property': 'mythical'},mythical,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0
I was going to say it looks exactly like a dribble castle.,a dribble castle,castle,dribble,fragile,emergent,"(emergent, emergent, emergent)","(2, 5, 5)","(4, 4, 2)","(1, 1, 4)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""unstable""}']","['{""property"": ""unstable""}']","['{""property"": ""unstable""}']",{'property': 'unstable'},unstable,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'unstable'},unstable,0.7777777777777778,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'unstable'},unstable,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.0
"A man still maintaining a visible egoism in a period of dominant altruism, would feel as uncomfortable as a man with a tail.",a man with a tail,man,tail,unnatural,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 5, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""mythical""}']","['{""property"": ""mythical""}']","['{""property"": ""mythical""}']",{'property': 'mythical'},mythical,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'mythical'},mythical,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'mythical'},mythical,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
"The couple made a tour to Harrogate and the English Lake District in 1809, although the former did not meet with her approval A scene without a hill seems to me to be about as interesting as a face without a nose!",a face without a nose,face,nose,unattractive,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(4, 3, 4)","(2, 3, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""grotesque""}']","['{""property"": ""unrecognizable""}']","['{""property"": ""grotesque""}']",{'property': 'grotesque'},grotesque,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'unrecognizable'},unrecognizable,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445,{'property': 'grotesque'},grotesque,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666667
the interior was as chilly as a meat locker .,a meat locker,locker,meat,very cold,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""hazardous""}']","['{""property"": ""hazardous""}']","['{""property"": ""regulated""}']",{'property': 'hazardous'},hazardous,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'hazardous'},hazardous,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'regulated'},regulated,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444
"eventually , the fantasy falls apart like a mansion without a foundation , and all thats left to do is to clean up the rubble . ",a mansion without a foundation,mansion,foundation,unstable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 4)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""unstable""}']","['{""property"": ""unsustainable""}']","['{""property"": ""unsustainable""}']",{'property': 'unstable'},unstable,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'unsustainable'},unsustainable,1.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.4444444444444444,{'property': 'unsustainable'},unsustainable,1.0,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.4444444444444444
his tail was wagging as fast as a metronome out of control .,a metronome out of control,metronome,control,erratic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 4, 3)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""unreliable""}']","['{""property"": ""chaotic""}']","['{""property"": ""erratic""}']",{'property': 'unreliable'},unreliable,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'chaotic'},chaotic,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'erratic'},erratic,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667
holds ears The sound of that cardboard brushing together is as bad as nails on a chalkboard!,nails on a chalkboard,nail,chalkboard,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""irksome""}']","['{""property"": ""irritating""}']","['{""property"": ""irksome""}']",{'property': 'irksome'},irksome,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'irritating'},irritating,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'irksome'},irksome,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556
She jabs them with her stinger and he goes as limp as a boned fish!,a boned fish,fish,boned,lifeless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""easier to eat""}']","['{""property"": ""easier to eat""}']","['{""property"": ""easier to eat""}']",{'property': 'easier to eat'},easier to eat,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'easier to eat'},easier to eat,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'easier to eat'},easier to eat,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326
But my heart is all aflutter like the washing on the line.,the washing on the line,washing,line,moving in the wind.,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(3, 3, 2)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""drying""}']","['{""property"": ""drying""}']","['{""property"": ""visible""}']",{'property': 'drying'},drying,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'drying'},drying,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'visible'},visible,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
I think comparing how things work in different countries for poor people is kind of like apples to oranges. ampx200B,apples to oranges,apple,orange,incomparable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 2, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""incomparable""}']","['{""property"": ""incomparable""}']","['{""property"": ""incomparable""}']",{'property': 'incomparable'},incomparable,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'incomparable'},incomparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'incomparable'},incomparable,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
,a brick through a window,brick,window,destructive,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""vandalism""}']","['{""property"": ""destructive""}']","['{""property"": ""vandalistic""}']",{'property': 'vandalism'},vandalism,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'destructive'},destructive,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'vandalistic'},vandalistic,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
Was he hollow like a chocolate bunny?,a chocolate bunny,bunny,chocolate,hollow,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 3, 2)","(4, 4, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""seasonal""}']","['{""property"": ""seasonal""}']","['{""property"": ""seasonal""}']",{'property': 'seasonal'},seasonal,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'seasonal'},seasonal,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'seasonal'},seasonal,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445
"it would just sit there like the elephant in the room , making the suspect wonder just how much dirt we had on him .",the elephant in the room,elephant,room,unacknowledge,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""awkward""}']","['{""property"": ""awkward""}']","['{""property"": ""awkward""}']",{'property': 'awkward'},awkward,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'awkward'},awkward,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'awkward'},awkward,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"Something about the way moonlight is soft, welcoming, but also can be cold and harsh like a fake smile. ",a fake smile,smile,fake,forced,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 1, 2)","(5, 1, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""insincere""}']","['{""property"": ""insincere""}']","['{""property"": ""insincere""}']",{'property': 'insincere'},insincere,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'insincere'},insincere,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'insincere'},insincere,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0
"But after that, I believe it's one of those just like instinct feelings that he had trusting us to help him and help his children.",instinct feelings,feeling,instinct,innate,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 3, 3)","(5, 5, 5)",0.0,1.0,0.3333333333333333,1.0,False,1.0,"['{""property"": ""irrational""}']","['{""property"": ""irrational""}']","['{""property"": ""uncontrollable""}']",{'property': 'irrational'},irrational,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,{'property': 'irrational'},irrational,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,{'property': 'uncontrollable'},uncontrollable,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0
The software is almost like a side consideration.,a side consideration,consideration,side,minor,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 3, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""secondary""}']","['{""property"": ""secondary""}']","['{""property"": ""secondary""}']",{'property': 'secondary'},secondary,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'secondary'},secondary,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'secondary'},secondary,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326
,a toad in a block,toad,block,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 5)","(4, 3, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""obstructive""}']","['{""property"": ""imprisoned""}']","['{""property"": ""confined""}']",{'property': 'obstructive'},obstructive,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.0,{'property': 'imprisoned'},imprisoned,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'confined'},confined,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
,the light in the fridge,light,fridge,turning off when the door closes,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 2)","(4, 5, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""energy-efficient""}']","['{""property"": ""energy-saving""}']","['{""property"": ""energy-saving""}']",{'property': 'energy-efficient'},energy-efficient,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'energy-saving'},energy-saving,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'energy-saving'},energy-saving,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227
their maju was low like a dying fire .,a dying fire,fire,die,low intensity,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 5)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""flickering""}']","['{""property"": ""hazardous""}']","['{""property"": ""flickering""}']",{'property': 'flickering'},flickering,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'hazardous'},hazardous,0.2222222222222222,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'flickering'},flickering,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0
