sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_property,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_root_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_cancellation,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_property,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_root_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_cancellation,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_property,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_root_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_cancellation
it would be a death blow to the antidivisional resistancewhich has become as effective as a flyswatter against a dragon .,a flyswatter against a dragon,flyswatter,dragon,fantastical,canceled,"(component, canceled, canceled)","(4, 1, 4)","(1, 1, 2)","(5, 5, 5)",0.1111111111111111,0.8888888888888888,0.0,0.911111111,False,1.0,1.0,"['{""property"": ""effective""}']","['{""property"": ""effective""}']","['{""property"": ""effective""}']",{'property': 'effective'},effective,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778
,a breaking dam,dam,break,flood prevention,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""stable""}']","['{""property"": ""stable""}']","['{""property"": ""sturdy""}']",{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'sturdy'},sturdy,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"Every State in the Union has at some time been lauded as the favored spot for the cure of consumption, but, after all, it seems as mythical as the pot of gold at the end of the rainbow.",the pot of gold,pot,gold,cook,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,True,0.0,0.7777777777777778,"['{""property"": ""practical for cooking""}']","['{""property"": ""affordable""}']","['{""property"": ""inexpensive""}']",{'property': 'practical for cooking'},practical for cooking,0.0,1.0,0.0,1.0,1.0,{'property': 'affordable'},affordable,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556,{'property': 'inexpensive'},inexpensive,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,fast,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 4, 4)","(1, 3, 1)",0.7777777777777778,0.0,0.5555555555555556,0.677777778,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""silent""}']","['{""property"": ""swimming freely""}']","['{""property"": ""graceful""}']",{'property': 'silent'},silent,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,{'property': 'swimming freely'},swimming freely,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'graceful'},graceful,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
,a brass man,man,brass,mammalian,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""alive""}']","['{""property"": ""soft""}']","['{""property"": ""living""}']",{'property': 'alive'},alive,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'soft'},soft,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,{'property': 'living'},living,0.0,1.0,0.0,1.0,1.0
"They go along like men without hope, as if life were a penalty, and the only expiration of their term of condemnation were to arrive with death.",men without hope,man,hope,uplift,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(3, 2, 4)","(5, 5, 5)",0.7777777777777778,0.0,0.3333333333333333,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""ambitious""}']","['{""property"": ""ambitious""}']","['{""property"": ""ambitious""}']",{'property': 'ambitious'},ambitious,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'ambitious'},ambitious,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'ambitious'},ambitious,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
"She won't let us do one single thing, an' she's just as cross as an old catso now!",an old catso,catso,old,fluffy,canceled,"(component, canceled, canceled)","(2, 4, 2)","(2, 5, 5)","(3, 4, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.2,True,0.0,0.7777777777777778,"['{""property"": ""playful""}']","['{""property"": ""agile""}']","['{""property"": ""playful""}']",{'property': 'playful'},playful,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.5555555555555556,{'property': 'agile'},agile,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.4444444444444444,{'property': 'playful'},playful,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.5555555555555556
Republican is usually like repealing taxes.,repealing taxes,taxis,repeal,reliable,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 4, 2)","(1, 1, 1)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.0,False,0.2222222222222222,0.5555555555555556,"['{""property"": ""permanent""}']","['{""property"": ""permanent""}']","['{""property"": ""permanent""}']",{'property': 'permanent'},permanent,0.1111111111111111,0.0,0.0,0.0,0.0,{'property': 'permanent'},permanent,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,{'property': 'permanent'},permanent,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0
A life without sorrow would probably be as bare as a life without happiness.,a life without happiness,life,happiness,transient,canceled,"(component, canceled, canceled)","(2, 4, 5)","(3, 4, 3)","(3, 2, 4)",0.5555555555555556,0.3333333333333333,0.8888888888888888,0.644444444,True,0.6666666666666666,0.8888888888888888,"['{""property"": ""joyful""}']","['{""property"": ""joyful""}']","['{""property"": ""joyful""}']",{'property': 'joyful'},joyful,0.0,0.5555555555555556,1.0,1.0,1.0,{'property': 'joyful'},joyful,0.0,0.5555555555555556,1.0,1.0,1.0,{'property': 'joyful'},joyful,0.0,0.5555555555555556,1.0,1.0,1.0
A Chinaman once said that the thought of death is as futile as water in the hand.,water in the hand,water,hand,grasp,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(5, 4, 5)",0.6666666666666666,0.2222222222222222,0.0,0.788888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""flowing""}']","['{""property"": ""flowing""}']","['{""property"": ""flows freely""}']",{'property': 'flowing'},flowing,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.2222222222222222,{'property': 'flowing'},flowing,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.2222222222222222,{'property': 'flows freely'},flows freely,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
"I am rather glad I did not see him though for nothing would induce him to wear evening clothes or a shirt front and he insisted on going in his bicycling suit and such a soiled red tie and oh his hair it was really like a crows nest, I don't know what Mr. and Mrs. Woodcock would have said if he had suddenly burst out with that dreadful 'Tommy Atkins.'",a crows nest,nest,crow,soft,canceled,"(canceled, canceled, canceled)","(3, 3, 3)","(4, 4, 4)","(2, 1, 2)",0.5555555555555556,0.2222222222222222,0.7777777777777778,0.022222222,False,0.0,0.7777777777777778,"['{""property"": ""inhabited by birds""}']","['{""property"": ""holds eggs""}']","['{""property"": ""holds eggs""}']",{'property': 'inhabited by birds'},inhabited by birds,1.0,0.8888888888888888,1.0,1.0,0.0,{'property': 'holds eggs'},holds eggs,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.111111111111111,{'property': 'holds eggs'},holds eggs,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.111111111111111
"And when his personality is vividly present in them, the argument, being thrilled with passionate feeling, rises, but heavily like a wounded eagle, into an imaginative world.",a wounded eagle,eagle,wound,powerful,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 4, 3)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""majestic""}']","['{""property"": ""majestic""}']","['{""property"": ""majestic""}']",{'property': 'majestic'},majestic,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'majestic'},majestic,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'majestic'},majestic,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
"And you, sitting around here like a knot on the wall, saying, I'm going to love these folks no matter how much they hate me.",a knot on the wall,knot,wall,intertwine,canceled,"(canceled, component, canceled)","(1, 3, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""loose""}']","['{""property"": ""fastens things together""}']","['{""property"": ""can be untied""}']",{'property': 'loose'},loose,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,{'property': 'fastens things together'},fastens things together,0.0,1.0,0.3333333333333333,1.0,1.0,{'property': 'can be untied'},can be untied,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"i trudge through the sulm and occasional grass patches , that were just as muddy as the zones with no grass , but the new substance that i have encountered .",the zones with no grass,zone,grass,simple,canceled,"(others, canceled, canceled)","(2, 2, 1)","(2, 3, 3)","(1, 2, 2)",0.4444444444444445,0.3333333333333333,0.3333333333333333,0.766666667,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""lush""}']","['{""property"": ""fertile""}']","['{""property"": ""fertile""}']",{'property': 'lush'},lush,0.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'fertile'},fertile,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'fertile'},fertile,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
,a dying sun,sun,die,life-giving,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 5, 4)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""life-giving""}']","['{""property"": ""radiates warmth""}']","['{""property"": ""bright""}']",{'property': 'life-giving'},life-giving,0.0,1.0,0.0,1.0,1.0,{'property': 'radiates warmth'},radiates warmth,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,{'property': 'bright'},bright,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667
"One is of an aurora, and you've never seen you know, sort of like northern lights.",northern lights,light,northern,invisible,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 1, 1)",0.0,0.0,0.0,0.322222222,False,0.0,0.0,"['{""property"": ""southern""}']","['{""property"": ""geographical direction""}']","['{""property"": ""warmer""}']",{'property': 'southern'},southern,0.0,0.0,0.0,0.0,0.0,{'property': 'geographical direction'},geographical direction,0.0,0.0,1.0,1.0,1.0,{'property': 'warmer'},warmer,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"The general and the girls, having telegraphed for money, had gone to the hotel to wait for the answers, while Bartlett and the Watermelon had remained in the store, Bartlett eager to receive the answer to the joyful congratulations he had sent his broker on the success of his plan, and the Watermelon because he scorned to run away like a whipped cur, preferring Bartlett to know who he was.",a whipped cur,cur,whip,sting,canceled,"(canceled, canceled, component)","(1, 4, 5)","(1, 3, 2)","(3, 4, 5)",0.5555555555555556,0.2222222222222222,0.0,0.833333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""loyal""}']","['{""property"": ""dignified""}']","['{""property"": ""threatening""}']",{'property': 'loyal'},loyal,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,{'property': 'dignified'},dignified,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,{'property': 'threatening'},threatening,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
,a post in the mud,post,mud,delivered,canceled,"(canceled, others, canceled)","(1, 1, 1)","(3, 3, 2)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""sturdy""}']","['{""property"": ""sturdy""}']","['{""property"": ""effective communication""}']",{'property': 'sturdy'},sturdy,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.0,{'property': 'sturdy'},sturdy,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,{'property': 'effective communication'},effective communication,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
,a man with a tail,man,tail,Human,canceled,"(component, canceled, canceled)","(3, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""normal""}']","['{""property"": ""ordinary""}']","['{""property"": ""normal""}']",{'property': 'normal'},normal,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'ordinary'},ordinary,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'normal'},normal,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
,a white raven,raven,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""black""}']","['{""property"": ""black""}']","['{""property"": ""black""}']",{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0,{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0,{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0
"When, after many hours, we ventured to go forth, we found every thing as before not one lay differentlyall were as stiff as wooden figures.",wooden figures,figure,wooden,real,canceled,"(canceled, canceled, canceled)","(2, 2, 3)","(3, 4, 4)","(2, 1, 2)",0.7777777777777778,0.0,0.3333333333333333,0.855555556,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""flexible""}']","['{""property"": ""alive""}']","['{""property"": ""flexible""}']",{'property': 'flexible'},flexible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'alive'},alive,0.0,0.0,0.0,0.0,0.0,{'property': 'flexible'},flexible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"Saibal Chatterjee of NDTV wrote To sum up, OMG 2 aspires to be as sharp as a scalpel but is actually as blunt as the back of a knife.",the back of a knife,back,knife,cut,canceled,"(canceled, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 5)",0.8888888888888888,0.0,0.3333333333333333,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""sharp""}']","['{""property"": ""sharp""}']","['{""property"": ""sharp""}']",{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
"When the Daredevil Knight, the master of riding, brought up the rear of the line, his horse, tooa sinewy chestnut chargerstood on his haunches and then came down gracefully on his knees as if making an obeisance to the Queen, then rose and stood as still as a bronze horse.",a bronze horse,horse,bronze,muscular,canceled,"(canceled, canceled, component)","(1, 2, 3)","(5, 5, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.444444444,False,0.0,0.7777777777777778,"['{""property"": ""galloping""}']","['{""property"": ""living""}']","['{""property"": ""alive""}']",{'property': 'galloping'},galloping,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'living'},living,0.0,1.0,0.0,1.0,1.0,{'property': 'alive'},alive,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
,a released prisoner,prisoner,release,punished,canceled,"(component, canceled, canceled)","(4, 3, 1)","(4, 5, 5)","(1, 2, 1)",0.4444444444444444,0.2222222222222222,0.6666666666666666,,False,0.0,0.6666666666666666,"['{""property"": ""confined""}']","['{""property"": ""confined""}']","['{""property"": ""confined""}']",{'property': 'confined'},confined,0.0,1.0,0.0,1.0,1.0,{'property': 'confined'},confined,0.0,1.0,0.0,1.0,1.0,{'property': 'confined'},confined,0.0,1.0,0.0,1.0,1.0
Can it be held in good faith that Buddhism could be rubbed away like the bloom from a grape and leave the Burmese people substantially unaffected?,the bloom from a grape,bloom,grape,fragile,canceled,"(canceled, canceled, component)","(2, 5, 4)","(2, 4, 5)","(3, 3, 4)",0.0,0.8888888888888888,0.5555555555555556,0.533333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""edible""}']","['{""property"": ""edible""}']","['{""property"": ""firm""}']",{'property': 'edible'},edible,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666667,{'property': 'edible'},edible,0.3333333333333333,0.1111111111111111,1.0,1.0,0.6666666666666667,{'property': 'firm'},firm,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,0.2222222222222222
,an explosion in reverse,explosion,reverse,shockwave,canceled,"(canceled, canceled, component)","(1, 1, 2)","(4, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""destructive""}']","['{""property"": ""destructive""}']","['{""property"": ""destructive""}']",{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0,{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0,{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0
,the Martian atmosphere,atmosphere,martian,Oxygen-rich,canceled,"(canceled, canceled, canceled)","(1, 1, 3)","(4, 4, 5)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""breathable""}']","['{""property"": ""breathable""}']","['{""property"": ""breathable""}']",{'property': 'breathable'},breathable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'breathable'},breathable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'breathable'},breathable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"Well, what I'm telling you is just as certain as the passage of time.",the passage of time,passage,time,navigable,canceled,"(canceled, canceled, others)","(1, 1, 1)","(4, 4, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""physical""}']","['{""property"": ""physical""}']","['{""property"": ""physical""}']",{'property': 'physical'},physical,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'physical'},physical,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'physical'},physical,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"I didnt care where Prakash moved next, he was only lashing out now like a caged animal, terrified that The board flashed red, indicating a checkmate.",a caged animal,animal,cage,restrictive,canceled,"(canceled, canceled, component)","(1, 1, 5)","(1, 1, 1)","(4, 5, 5)",0.0,0.8888888888888888,0.0,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""free""}']","['{""property"": ""free""}']","['{""property"": ""free""}']",{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"You can even use that one as I've seen your roasts, you are about as clever as canned ham.",canned ham,ham,can,recyclable,canceled,"(canceled, canceled, others)","(1, 1, 4)","(1, 1, 1)","(4, 4, 4)",0.3333333333333332,0.5555555555555556,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""fresh""}']","['{""property"": ""fresh""}']","['{""property"": ""fresh""}']",{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Those bootie things are difficult for dogs to get used to, they inhibit the dog's footing, they slide off in water, and they are as appropriate as a sweater on a dog.",a sweater on a dog,sweater,dog,friendly,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""comfortable to wear""}']","['{""property"": ""comfortable""}']","['{""property"": ""warm""}']",{'property': 'comfortable to wear'},comfortable to wear,0.5555555555555556,0.7777777777777778,0.0,0.7777777777777778,0.2222222222222222,{'property': 'comfortable'},comfortable,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.2222222222222222,{'property': 'warm'},warm,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1111111111111111
,an unhinged jaw,jaw,unhinged,masticatory,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 2, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""functions normally""}']","['{""property"": ""stable""}']","['{""property"": ""stable""}']",{'property': 'functions normally'},functions normally,0.0,1.0,0.0,1.0,1.0,{'property': 'stable'},stable,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
Why do you stand staring there like a wax image?,a wax image,image,wax,"varied formats (e.g., jpeg, png)",canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""malleable""}']","['{""property"": ""malleable""}']","['{""property"": ""malleable""}']",{'property': 'malleable'},malleable,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'malleable'},malleable,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'malleable'},malleable,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0
"However, they could not keep the presents a secret, as Phil knew about them, and finally Nan told Ran the whole story, ending with We're just like girls in a book, aren't we?",girls in a book,girl,book,readable,canceled,"(canceled, component, canceled)","(4, 2, 1)","(3, 5, 1)","(4, 2, 5)",0.3333333333333332,0.5555555555555556,0.0,0.977777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""interactive""}']","['{""property"": ""3-dimensional""}']","['{""property"": ""alive""}']",{'property': 'interactive'},interactive,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556,{'property': '3-dimensional'},3-dimensional,0.0,1.0,1.0,1.0,1.0,{'property': 'alive'},alive,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"But this I'm not sure if this is the eye or close to the eye, but it certainly feels kind of like the an eye of the storm based on what we have seen earlier and what we are told to expect later in the day.",the an eye of the storm,eye,storm,volatile,canceled,"(component, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 3)",0.5555555555555556,0.3333333333333333,0.0,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""dangerous""}']","['{""property"": ""violent""}']","['{""property"": ""dangerous""}']",{'property': 'dangerous'},dangerous,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'violent'},violent,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'dangerous'},dangerous,0.3333333333333333,0.0,0.7777777777777778,0.7777777777777778,0.4444444444444445
"Were rather darkish hued ourself, Yet will annihilate the elf, Who says in earnest, or in jokes Were not as good as whiter folks.",whiter folks,folk,whiter,traditional,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 4)","(1, 1, 1)",0.3333333333333332,0.5555555555555556,0.8888888888888888,0.333333333,False,0.3333333333333333,0.8888888888888888,"['{""property"": ""diverse""}']","['{""property"": ""diverse""}']","['{""property"": ""diverse""}']",{'property': 'diverse'},diverse,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'diverse'},diverse,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'diverse'},diverse,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
That's just like the basket thing.,the basket thing,thing,basket,handwoven,canceled,"(others, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(4, 5, 4)",0.0,0.3333333333333333,0.0,,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""precise""}']","['{""property"": ""precise""}']","['{""property"": ""specific""}']",{'property': 'precise'},precise,0.0,0.0,0.0,0.0,0.0,{'property': 'precise'},precise,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,{'property': 'specific'},specific,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222
"As feeble as my escape attempt was i decide he was right, Danny was about as coordinated as a wedding in vegas. ",a wedding in vegas,wedding,vegas,tradition,canceled,"(others, canceled, canceled)","(3, 2, 3)","(5, 5, 5)","(2, 2, 2)",0.5555555555555556,0.3333333333333333,0.8888888888888888,,False,0.2222222222222222,0.8888888888888888,"['{""property"": ""formal""}']","['{""property"": ""traditional""}']","['{""property"": ""traditional""}']",{'property': 'formal'},formal,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.5555555555555556,{'property': 'traditional'},traditional,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.6666666666666667,{'property': 'traditional'},traditional,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.6666666666666667
"However, there is always a little staff, consisting of a score of women, who represent the grace, and charm, and beauty of Paris, which women, after ten or twelve years service, pass into the reserve, just like the old generals.",the old generals,general,old,unspecific,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 5, 5)","(2, 1, 1)",0.4444444444444444,0.5555555555555556,1.0,0.733333333,False,1.0,1.0,"['{""property"": ""powerful""}']","['{""property"": ""physically strong""}']","['{""property"": ""active""}']",{'property': 'powerful'},powerful,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.4444444444444445,{'property': 'physically strong'},physically strong,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.3333333333333333,{'property': 'active'},active,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.6666666666666667
