sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_property,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_cancellation,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_property,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_cancellation,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_property,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_cancellation
she was as subtle as a rock through a window .,a rock through a window,rock,window,transparent,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 5, 5)",0.8888888888888888,0.0,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""stable""}']","['{""property"": ""opaque""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,{'property': 'opaque'},opaque,1.0,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'stable'},stable,0.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888
v B26 b6 look exactly like ones parents.,ones parents,parent,one,single,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(2, 1, 3)","(5, 5, 5)",0.8888888888888888,0.1111111111111111,0.3333333333333333,1.0,False,1.0,1.0,"['{""property"": ""young""}']","['{""property"": ""youthful""}']","['{""property"": ""youthful""}']",{'property': 'young'},young,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,{'property': 'youthful'},youthful,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,{'property': 'youthful'},youthful,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
"In strict accordance with the traditions of the navy, he wore kid gloves, without which a naval officer, on a ceremonial occasion, would be as incomplete as a ship without a rudder.",a ship without a rudder,ship,rudder,directional,canceled,"(canceled, component, canceled)","(1, 5, 2)","(4, 4, 4)","(5, 5, 5)",1.0,0.0,0.7777777777777778,1.0,False,1.0,1.0,"['{""property"": ""maneuverable""}']","['{""property"": ""steerable""}']","['{""property"": ""maneuverable""}']",{'property': 'maneuverable'},maneuverable,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'maneuverable'},maneuverable,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888
it would be a death blow to the antidivisional resistancewhich has become as effective as a flyswatter against a dragon .,a flyswatter against a dragon,flyswatter,dragon,fantastical,canceled,"(component, canceled, canceled)","(4, 1, 4)","(1, 1, 2)","(5, 5, 5)",0.1111111111111111,0.8888888888888888,0.0,0.911111111,False,1.0,1.0,"['{""property"": ""effective""}']","['{""property"": ""effective""}']","['{""property"": ""effective""}']",{'property': 'effective'},effective,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
,a breaking dam,dam,break,flood prevention,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""stable""}']","['{""property"": ""reliable""}']","['{""property"": ""intact""}']",{'property': 'stable'},stable,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'reliable'},reliable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'intact'},intact,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
"Every State in the Union has at some time been lauded as the favored spot for the cure of consumption, but, after all, it seems as mythical as the pot of gold at the end of the rainbow.",the pot of gold,pot,gold,cook,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,True,0.0,0.7777777777777778,"['{""property"": ""edible""}']","['{""property"": ""portable""}']","['{""property"": ""portable""}']",{'property': 'edible'},edible,0.0,0.0,0.0,0.0,0.0,{'property': 'portable'},portable,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,{'property': 'portable'},portable,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,fast,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 4, 4)","(1, 3, 1)",0.7777777777777778,0.0,0.5555555555555556,0.677777778,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""breathe_out_of_water""}']","['{""property"": ""aquatic""}']","['{""property"": ""typical breathing pattern""}']",{'property': 'breathe_out_of_water'},breathe_out_of_water,0.8888888888888888,0.0,0.5555555555555556,0.5555555555555556,0.0,{'property': 'aquatic'},aquatic,0.0,1.0,0.0,1.0,1.0,{'property': 'typical breathing pattern'},typical breathing pattern,0.0,1.0,0.1111111111111111,1.0,1.0
,a brass man,man,brass,mammalian,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""fleshly""}']","['{""property"": ""biological""}']","['{""property"": ""human""}']",{'property': 'fleshly'},fleshly,0.0,1.0,0.0,1.0,1.0,{'property': 'biological'},biological,0.0,1.0,0.0,1.0,1.0,{'property': 'human'},human,0.0,1.0,0.0,1.0,1.0
"They go along like men without hope, as if life were a penalty, and the only expiration of their term of condemnation were to arrive with death.",men without hope,man,hope,uplift,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(3, 2, 4)","(5, 5, 5)",0.7777777777777778,0.0,0.3333333333333333,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""protective""}']","['{""property"": ""optimistic""}']","['{""property"": ""ambitious""}']",{'property': 'protective'},protective,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'optimistic'},optimistic,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'ambitious'},ambitious,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
"She won't let us do one single thing, an' she's just as cross as an old catso now!",an old catso,catso,old,fluffy,canceled,"(component, canceled, canceled)","(2, 4, 2)","(2, 5, 5)","(3, 4, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.2,True,0.0,0.7777777777777778,"['{""property"": ""playful""}']","['{""property"": ""cute""}']","['{""property"": ""playful""}']",{'property': 'playful'},playful,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444,{'property': 'cute'},cute,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.2222222222222222,{'property': 'playful'},playful,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444
Republican is usually like repealing taxes.,repealing taxes,taxis,repeal,reliable,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 4, 2)","(1, 1, 1)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.0,False,0.2222222222222222,0.5555555555555556,"['{""property"": ""beneficial""}']","['{""property"": ""mandatory""}']","['{""property"": ""compulsory""}']",{'property': 'beneficial'},beneficial,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445,{'property': 'mandatory'},mandatory,0.0,0.0,0.0,0.0,0.0,{'property': 'compulsory'},compulsory,0.0,0.0,0.0,0.0,0.0
A life without sorrow would probably be as bare as a life without happiness.,a life without happiness,life,happiness,transient,canceled,"(component, canceled, canceled)","(2, 4, 5)","(3, 4, 3)","(3, 2, 4)",0.5555555555555556,0.3333333333333333,0.8888888888888888,0.644444444,True,0.6666666666666666,0.8888888888888888,"['{""property"": ""worthwhile""}']","['{""property"": ""desirable""}']","['{""property"": ""worth living""}']",{'property': 'worthwhile'},worthwhile,0.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'desirable'},desirable,0.0,0.7777777777777778,1.0,1.0,1.0,{'property': 'worth living'},worth living,0.1111111111111111,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.7777777777777777
A Chinaman once said that the thought of death is as futile as water in the hand.,water in the hand,water,hand,grasp,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(5, 4, 5)",0.6666666666666666,0.2222222222222222,0.0,0.788888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""retainable""}']","['{""property"": ""retainable""}']","['{""property"": ""retainable""}']",{'property': 'retainable'},retainable,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,{'property': 'retainable'},retainable,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,{'property': 'retainable'},retainable,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444445
"I am rather glad I did not see him though for nothing would induce him to wear evening clothes or a shirt front and he insisted on going in his bicycling suit and such a soiled red tie and oh his hair it was really like a crows nest, I don't know what Mr. and Mrs. Woodcock would have said if he had suddenly burst out with that dreadful 'Tommy Atkins.'",a crows nest,nest,crow,soft,canceled,"(canceled, canceled, canceled)","(3, 3, 3)","(4, 4, 4)","(2, 1, 2)",0.5555555555555556,0.2222222222222222,0.7777777777777778,0.022222222,False,0.0,0.7777777777777778,"['{""property"": ""orderly""}']","['{""property"": ""attractive""}']","['{""property"": ""organized""}']",{'property': 'orderly'},orderly,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,{'property': 'attractive'},attractive,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.22222222222222227,{'property': 'organized'},organized,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.22222222222222227
"And when his personality is vividly present in them, the argument, being thrilled with passionate feeling, rises, but heavily like a wounded eagle, into an imaginative world.",a wounded eagle,eagle,wound,powerful,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 4, 3)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""dominant""}']","['{""property"": ""majestic""}']","['{""property"": ""soaring""}']",{'property': 'dominant'},dominant,0.2222222222222222,0.7777777777777778,0.0,0.7777777777777778,0.5555555555555556,{'property': 'majestic'},majestic,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'soaring'},soaring,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"And you, sitting around here like a knot on the wall, saying, I'm going to love these folks no matter how much they hate me.",a knot on the wall,knot,wall,intertwine,canceled,"(canceled, component, canceled)","(1, 3, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""tying""}']","['{""property"": ""functional""}']","['{""property"": ""tying""}']",{'property': 'tying'},tying,0.0,1.0,0.0,1.0,1.0,{'property': 'functional'},functional,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'tying'},tying,0.0,1.0,0.0,1.0,1.0
"i trudge through the sulm and occasional grass patches , that were just as muddy as the zones with no grass , but the new substance that i have encountered .",the zones with no grass,zone,grass,simple,canceled,"(others, canceled, canceled)","(2, 2, 1)","(2, 3, 3)","(1, 2, 2)",0.4444444444444445,0.3333333333333333,0.3333333333333333,0.766666667,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""flourishing""}']","['{""property"": ""walkable""}']","['{""property"": ""lush""}']",{'property': 'flourishing'},flourishing,0.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'walkable'},walkable,0.5555555555555556,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.33333333333333326,{'property': 'lush'},lush,0.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778
,a dying sun,sun,die,life-giving,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 5, 4)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""warm""}']","['{""property"": ""life-giving""}']","['{""property"": ""warm""}']",{'property': 'warm'},warm,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,{'property': 'life-giving'},life-giving,0.0,1.0,0.0,1.0,1.0,{'property': 'warm'},warm,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667
"One is of an aurora, and you've never seen you know, sort of like northern lights.",northern lights,light,northern,invisible,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 1, 1)",0.0,0.0,0.0,0.322222222,False,0.0,0.0,"['{""property"": ""visible in most locations""}']","['{""property"": ""visible""}']","['{""property"": ""artificial""}']",{'property': 'visible in most locations'},visible in most locations,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.6666666666666667,{'property': 'visible'},visible,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667,{'property': 'artificial'},artificial,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"The general and the girls, having telegraphed for money, had gone to the hotel to wait for the answers, while Bartlett and the Watermelon had remained in the store, Bartlett eager to receive the answer to the joyful congratulations he had sent his broker on the success of his plan, and the Watermelon because he scorned to run away like a whipped cur, preferring Bartlett to know who he was.",a whipped cur,cur,whip,sting,canceled,"(canceled, canceled, component)","(1, 4, 5)","(1, 3, 2)","(3, 4, 5)",0.5555555555555556,0.2222222222222222,0.0,0.833333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""desirable""}']","['{""property"": ""desirable""}']","['{""property"": ""desirable""}']",{'property': 'desirable'},desirable,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'desirable'},desirable,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'desirable'},desirable,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
,a post in the mud,post,mud,delivered,canceled,"(canceled, others, canceled)","(1, 1, 1)","(3, 3, 2)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""stable""}']","['{""property"": ""stable""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0,{'property': 'stable'},stable,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0,{'property': 'stable'},stable,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0
,a man with a tail,man,tail,Human,canceled,"(component, canceled, canceled)","(3, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""bipedal""}']","['{""property"": ""bipedal""}']","['{""property"": ""normal""}']",{'property': 'bipedal'},bipedal,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'bipedal'},bipedal,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'normal'},normal,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
,a white raven,raven,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""common""}']","['{""property"": ""common""}']","['{""property"": ""black""}']",{'property': 'common'},common,0.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,{'property': 'common'},common,0.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0
"When, after many hours, we ventured to go forth, we found every thing as before not one lay differentlyall were as stiff as wooden figures.",wooden figures,figure,wooden,real,canceled,"(canceled, canceled, canceled)","(2, 2, 3)","(3, 4, 4)","(2, 1, 2)",0.7777777777777778,0.0,0.3333333333333333,0.855555556,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""lifelike""}']","['{""property"": ""flexible""}']","['{""property"": ""breathable""}']",{'property': 'lifelike'},lifelike,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,{'property': 'flexible'},flexible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'breathable'},breathable,0.0,0.0,0.0,0.0,0.0
"Saibal Chatterjee of NDTV wrote To sum up, OMG 2 aspires to be as sharp as a scalpel but is actually as blunt as the back of a knife.",the back of a knife,back,knife,cut,canceled,"(canceled, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 5)",0.8888888888888888,0.0,0.3333333333333333,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""sharp""}']","['{""property"": ""sharp""}']","['{""property"": ""sharp""}']",{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
"When the Daredevil Knight, the master of riding, brought up the rear of the line, his horse, tooa sinewy chestnut chargerstood on his haunches and then came down gracefully on his knees as if making an obeisance to the Queen, then rose and stood as still as a bronze horse.",a bronze horse,horse,bronze,muscular,canceled,"(canceled, canceled, component)","(1, 2, 3)","(5, 5, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.444444444,False,0.0,0.7777777777777778,"['{""property"": ""common""}']","['{""property"": ""typically found in nature""}']","['{""property"": ""valuable""}']",{'property': 'common'},common,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.5555555555555556,{'property': 'typically found in nature'},typically found in nature,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'valuable'},valuable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445
,a released prisoner,prisoner,release,punished,canceled,"(component, canceled, canceled)","(4, 3, 1)","(4, 5, 5)","(1, 2, 1)",0.4444444444444444,0.2222222222222222,0.6666666666666666,,False,0.0,0.6666666666666666,"['{""property"": ""imprisoned""}']","['{""property"": ""imprisoned""}']","['{""property"": ""incarcerated""}']",{'property': 'imprisoned'},imprisoned,0.0,1.0,0.0,1.0,1.0,{'property': 'imprisoned'},imprisoned,0.0,1.0,0.0,1.0,1.0,{'property': 'incarcerated'},incarcerated,0.0,1.0,0.0,1.0,1.0
Can it be held in good faith that Buddhism could be rubbed away like the bloom from a grape and leave the Burmese people substantially unaffected?,the bloom from a grape,bloom,grape,fragile,canceled,"(canceled, canceled, component)","(2, 5, 4)","(2, 4, 5)","(3, 3, 4)",0.0,0.8888888888888888,0.5555555555555556,0.533333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""edible""}']","['{""property"": ""edible""}']","['{""property"": ""inedible""}']",{'property': 'edible'},edible,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666667,{'property': 'edible'},edible,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666667,{'property': 'inedible'},inedible,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
,an explosion in reverse,explosion,reverse,shockwave,canceled,"(canceled, canceled, component)","(1, 1, 2)","(4, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""destructive""}']","['{""property"": ""destruction""}']","['{""property"": ""destructive""}']",{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0,{'property': 'destruction'},destruction,0.0,1.0,0.0,1.0,1.0,{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0
,the Martian atmosphere,atmosphere,martian,Oxygen-rich,canceled,"(canceled, canceled, canceled)","(1, 1, 3)","(4, 4, 5)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""breathable""}']","['{""property"": ""breathable""}']","['{""property"": ""breathable""}']",{'property': 'breathable'},breathable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'breathable'},breathable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'breathable'},breathable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"Well, what I'm telling you is just as certain as the passage of time.",the passage of time,passage,time,navigable,canceled,"(canceled, canceled, others)","(1, 1, 1)","(4, 4, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""measurable""}']","['{""property"": ""measurable""}']","['{""property"": ""measurable""}']",{'property': 'measurable'},measurable,0.8888888888888888,0.3333333333333333,1.0,1.0,0.11111111111111116,{'property': 'measurable'},measurable,0.8888888888888888,0.3333333333333333,1.0,1.0,0.11111111111111116,{'property': 'measurable'},measurable,1.0,0.3333333333333333,1.0,1.0,0.0
"I didnt care where Prakash moved next, he was only lashing out now like a caged animal, terrified that The board flashed red, indicating a checkmate.",a caged animal,animal,cage,restrictive,canceled,"(canceled, canceled, component)","(1, 1, 5)","(1, 1, 1)","(4, 5, 5)",0.0,0.8888888888888888,0.0,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""free""}']","['{""property"": ""free""}']","['{""property"": ""free""}']",{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"You can even use that one as I've seen your roasts, you are about as clever as canned ham.",canned ham,ham,can,recyclable,canceled,"(canceled, canceled, others)","(1, 1, 4)","(1, 1, 1)","(4, 4, 4)",0.3333333333333332,0.5555555555555556,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""raw""}']","['{""property"": ""fresh""}']","['{""property"": ""fresh""}']",{'property': 'raw'},raw,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Those bootie things are difficult for dogs to get used to, they inhibit the dog's footing, they slide off in water, and they are as appropriate as a sweater on a dog.",a sweater on a dog,sweater,dog,friendly,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""fashionable""}']","['{""property"": ""fashionable""}']","['{""property"": ""fashionable""}']",{'property': 'fashionable'},fashionable,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,{'property': 'fashionable'},fashionable,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,{'property': 'fashionable'},fashionable,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
,an unhinged jaw,jaw,unhinged,masticatory,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 2, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""attached""}']","['{""property"": ""stable""}']","['{""property"": ""useful""}']",{'property': 'attached'},attached,0.0,1.0,0.0,1.0,1.0,{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'useful'},useful,0.3333333333333333,1.0,0.1111111111111111,1.0,0.6666666666666667
Why do you stand staring there like a wax image?,a wax image,image,wax,"varied formats (e.g., jpeg, png)",canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""breathing""}']","['{""property"": ""fragile""}']","['{""property"": ""real""}']",{'property': 'breathing'},breathing,0.0,0.0,0.0,0.0,0.0,{'property': 'fragile'},fragile,0.7777777777777778,0.0,0.5555555555555556,0.5555555555555556,0.0,{'property': 'real'},real,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
"However, they could not keep the presents a secret, as Phil knew about them, and finally Nan told Ran the whole story, ending with We're just like girls in a book, aren't we?",girls in a book,girl,book,readable,canceled,"(canceled, component, canceled)","(4, 2, 1)","(3, 5, 1)","(4, 2, 5)",0.3333333333333332,0.5555555555555556,0.0,0.977777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""male""}']","['{""property"": ""interactive""}']","['{""property"": ""female""}']",{'property': 'male'},male,0.0,0.0,0.0,0.0,0.0,{'property': 'interactive'},interactive,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,{'property': 'female'},female,0.8888888888888888,1.0,0.0,1.0,0.11111111111111116
"But this I'm not sure if this is the eye or close to the eye, but it certainly feels kind of like the an eye of the storm based on what we have seen earlier and what we are told to expect later in the day.",the an eye of the storm,eye,storm,volatile,canceled,"(component, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 3)",0.5555555555555556,0.3333333333333333,0.0,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""peaceful""}']","['{""property"": ""calm""}']","['{""property"": ""calm""}']",{'property': 'peaceful'},peaceful,0.8888888888888888,0.0,0.0,0.0,0.0,{'property': 'calm'},calm,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'calm'},calm,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0
