sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_combination,Meta-Llama-3.1-70B-Instruct_naive_0_modifier,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_emergence,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_combination,Meta-Llama-3.1-70B-Instruct_naive_1_modifier,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_emergence,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_combination,Meta-Llama-3.1-70B-Instruct_naive_2_modifier,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_emergence
The software is almost like a side consideration.,a side consideration,consideration,side,minor,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 3, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""initial consideration"", ""modifier"": ""initial""}']","['{""combination"": ""initial consideration"", ""modifier"": ""initial""}']","['{""combination"": ""secondary consideration"", ""modifier"": ""secondary""}']","{'combination': 'initial consideration', 'modifier': 'initial'}",initial consideration,initial,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'initial consideration', 'modifier': 'initial'}",initial consideration,initial,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'secondary consideration', 'modifier': 'secondary'}",secondary consideration,secondary,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
"If I suddenly became famous over night about as likely as pigs flying I wouldn't need to ask who told what, I'd know based on their personalities.",pigs flying,pig,fly,impossible,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""flying pig"", ""modifier"": ""flying""}']","['{""combination"": ""pregnant male pig"", ""modifier"": ""pregnant male""}']","['{""combination"": ""flying pig"", ""modifier"": ""flying""}']","{'combination': 'flying pig', 'modifier': 'flying'}",flying pig,fly,1.0,0.0,0.0,1.0,"{'combination': 'pregnant male pig', 'modifier': 'pregnant male'}",pregnant male pig,pregnant,1.0,0.0,0.0,1.0,"{'combination': 'flying pig', 'modifier': 'flying'}",flying pig,fly,1.0,0.0,0.0,1.0
"The excitement of chasing something evaporated away like the Martian atmosphere, slowly and over billions of years, as Reginald tried to make sense of his brand new a pearly white situation.","the Martian atmosphere,",atmosphere,martian,thin,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(2, 3, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""high-altitude atmosphere"", ""modifier"": ""high-altitude""}']","['{""combination"": ""mountain atmosphere"", ""modifier"": ""mountain""}']","['{""combination"": ""high-altitude atmosphere"", ""modifier"": ""high-altitude""}']","{'combination': 'high-altitude atmosphere', 'modifier': 'high-altitude'}",high-altitude atmosphere,high,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'mountain atmosphere', 'modifier': 'mountain'}",mountain atmosphere,mountain,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556,"{'combination': 'high-altitude atmosphere', 'modifier': 'high-altitude'}",high-altitude atmosphere,high,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556
"He then discovered that he was in a gallery at the end of the great old hall, but raised as high as the capitals of the columns, and below him a strange sight presented itself by the faint light which reigned in the hall.",the capitals of the columns,capital,column,ornate,emergent,"(component, emergent, emergent)","(5, 4, 5)","(4, 1, 3)","(3, 2, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""combination"": ""Victorian capital"", ""modifier"": ""Victorian""}']","['{""combination"": ""Victorian capital"", ""modifier"": ""Victorian""}']","['{""combination"": ""Victorian capital"", ""modifier"": ""Victorian""}']","{'combination': 'victorian capital', 'modifier': 'victorian'}",victorian capital,victorian,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'victorian capital', 'modifier': 'victorian'}",victorian capital,victorian,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'victorian capital', 'modifier': 'victorian'}",victorian capital,victorian,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"the surge of sorrow was a tidal force , as inescapable as the pull of the moon .",the pull of the moon,pull,moon,inescapable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""inescapable pull"", ""modifier"": ""inescapable""}']","['{""combination"": ""irresistible pull"", ""modifier"": ""irresistible""}']","['{""combination"": ""inescapable gravitational pull"", ""modifier"": ""gravitational""}']","{'combination': 'inescapable pull', 'modifier': 'inescapable'}",inescapable pull,inescapable,1.0,1.0,1.0,0.0,"{'combination': 'irresistible pull', 'modifier': 'irresistible'}",irresistible pull,irresistible,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'inescapable gravitational pull', 'modifier': 'gravitational'}",inescapable gravitational pull,gravitational,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
"Your face was as red as a setting sun, and you were full of experiencesa fulness that did not in the slightest impair your appetite.",a setting sun,sun,set,colorful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 3)","(5, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""setting sun"", ""modifier"": ""setting""}']","['{""combination"": ""sunset sun"", ""modifier"": ""sunset""}']","['{""combination"": ""setting sun"", ""modifier"": ""setting""}']","{'combination': 'setting sun', 'modifier': 'setting'}",setting sun,set,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556,"{'combination': 'sunset sun', 'modifier': 'sunset'}",sunset sun,sunset,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'setting sun', 'modifier': 'setting'}",setting sun,set,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556
,the light in the fridge,light,fridge,turning off when the door closes,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 2)","(4, 5, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""automatic light"", ""modifier"": ""automatic""}']","['{""combination"": ""automatic light"", ""modifier"": ""automatic""}']","['{""combination"": ""automatic light"", ""modifier"": ""automatic""}']","{'combination': 'automatic light', 'modifier': 'automatic'}",automatic light,automatic,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'automatic light', 'modifier': 'automatic'}",automatic light,automatic,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'automatic light', 'modifier': 'automatic'}",automatic light,automatic,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
their maju was low like a dying fire .,a dying fire,fire,die,low intensity,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 5)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""small fire"", ""modifier"": ""small""}']","['{""combination"": ""small fire"", ""modifier"": ""small""}']","['{""combination"": ""small fire"", ""modifier"": ""small""}']","{'combination': 'small fire', 'modifier': 'small'}",small fire,small,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'small fire', 'modifier': 'small'}",small fire,small,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'small fire', 'modifier': 'small'}",small fire,small,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
I really dont understand how these two get mixed up as they look about as similar as a house and a dragonfly.,a house and a dragonfly,house,dragonfly,disparate,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(1, 1, 2)","(1, 1, 3)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""eclectic house"", ""modifier"": ""eclectic""}']","['{""combination"": ""eclectic house"", ""modifier"": ""eclectic""}']","['{""combination"": ""eclectic house"", ""modifier"": ""eclectic""}']","{'combination': 'eclectic house', 'modifier': 'eclectic'}",eclectic house,eclectic,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'eclectic house', 'modifier': 'eclectic'}",eclectic house,eclectic,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'eclectic house', 'modifier': 'eclectic'}",eclectic house,eclectic,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"my body tingles from head to toe , almost like the pins and needles when your arm falls asleep and starts to wake up .",the pins and needles,pin,needle,tingly,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","['{""combination"": ""electrified pin"", ""modifier"": ""electrified""}']","['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'electrified pin', 'modifier': 'electrified'}",electrified pin,electrify,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
The seafarers and the peasants always had a difficulty in keeping on peaceable terms with one another they were as different as land and sea.,land and sea,land,sea,different,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""foreign land"", ""modifier"": ""foreign""}']","['{""combination"": ""foreign land"", ""modifier"": ""foreign""}']","['{""combination"": ""foreign land"", ""modifier"": ""foreign""}']","{'combination': 'foreign land', 'modifier': 'foreign'}",foreign land,foreign,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'foreign land', 'modifier': 'foreign'}",foreign land,foreign,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'foreign land', 'modifier': 'foreign'}",foreign land,foreign,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
I didn't have sex for the first time until I was 19 are about as helpful as a brick to the face.,a brick to the face,brick,face,harmful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 3)","(3, 1, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""sharp brick"", ""modifier"": ""sharp""}']","['{""combination"": ""asbestos brick"", ""modifier"": ""asbestos""}']","['{""combination"": ""sharp-edged brick"", ""modifier"": ""sharp-edged""}']","{'combination': 'sharp brick', 'modifier': 'sharp'}",sharp brick,sharp,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'asbestos brick', 'modifier': 'asbestos'}",asbestos brick,asbestos,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'sharp-edged brick', 'modifier': 'sharp-edged'}",sharp-edged brick,sharp,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0
,a scooter with an oven,scooter,oven,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 2)","(3, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""giant scooter"", ""modifier"": ""giant""}']","['{""combination"": ""antique scooter"", ""modifier"": ""antique""}']","['{""combination"": ""giant scooter"", ""modifier"": ""giant""}']","{'combination': 'giant scooter', 'modifier': 'giant'}",giant scooter,giant,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'antique scooter', 'modifier': 'antique'}",antique scooter,antique,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'giant scooter', 'modifier': 'giant'}",giant scooter,giant,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
,the jar of hands,jar,hand,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.0,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""haunted jar"", ""modifier"": ""haunted""}']","['{""combination"": ""antique jar"", ""modifier"": ""antique""}']","['{""combination"": ""haunted jar"", ""modifier"": ""haunted""}']","{'combination': 'haunted jar', 'modifier': 'haunted'}",haunted jar,haunt,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'antique jar', 'modifier': 'antique'}",antique jar,antique,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'haunted jar', 'modifier': 'haunted'}",haunted jar,haunt,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"stopping was about as appealing as a bat to the kneecaps , but i did it . ",a bat to the kneecaps,bat,kneecap,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 2)","(4, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""smelly bat"", ""modifier"": ""smelly""}']","['{""combination"": ""flying bat"", is incorrect since ""flying"" is a natural property of bats. Here is the correct answer:}\n{""combination"": ""smelly bat"", ""modifier"": ""smelly""}']","['{""combination"": ""dead bat"", ""modifier"": ""dead""}']","{'combination': 'smelly bat', 'modifier': 'smelly'}",smelly bat,smelly,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'smelly bat', 'modifier': 'smelly'}",smelly bat,smelly,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'dead bat', 'modifier': 'dead'}",dead bat,dead,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0
She looks exactly like grumpy cat!,grumpy cat,cat,grumpy,famous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""celebrity cat"", ""modifier"": ""celebrity""}']","['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","{'combination': 'celebrity cat', 'modifier': 'celebrity'}",celebrity cat,celebrity,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"You are, for me and my company, about as necessary as a fifth leg is to a dog.",a fifth leg,leg,fifth,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""third leg"", ""modifier"": ""third""}']","['{""combination"": ""extra leg"", ""modifier"": ""extra""}']","['{""combination"": ""third leg"", ""modifier"": ""third""}']","{'combination': 'third leg', 'modifier': 'third'}",third leg,third,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'extra leg', 'modifier': 'extra'}",extra leg,extra,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'third leg', 'modifier': 'third'}",third leg,third,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"Thrue for ye, says Jack, Im bint double like a cod in a pot, wid my heels in my mouth amost.  ",a cod in a pot,cod,pot,constricted,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(2, 2, 2)","(4, 3, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""frozen cod"", ""modifier"": ""frozen""}']","['{""combination"": ""frozen cod"", ""modifier"": ""frozen""}']","['{""combination"": ""frozen cod"", ""modifier"": ""frozen""}']","{'combination': 'frozen cod', 'modifier': 'frozen'}",frozen cod,frozen,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'frozen cod', 'modifier': 'frozen'}",frozen cod,frozen,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'frozen cod', 'modifier': 'frozen'}",frozen cod,frozen,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
A suit on that guy looks as fitting as socks on a rooster.,socks on a rooster,sock,rooster,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(1, 2, 1)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""glass sock"", ""modifier"": ""glass""}']","['{""combination"": ""wooden sock"", ""modifier"": ""wooden""}']","['{""combination"": ""wet sock"", ""modifier"": ""wet""}']","{'combination': 'glass sock', 'modifier': 'glass'}",glass sock,glass,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,"{'combination': 'wooden sock', 'modifier': 'wooden'}",wooden sock,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'wet sock', 'modifier': 'wet'}",wet sock,wet,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
"I will love hearing your flesh sizzle like a hog on a bonfire, you worthless spawn of elephant feces. ",a hog on a bonfire,hog,bonfire,suffering,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(2, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""abused hog"", ""modifier"": ""abused""}']","['{""combination"": ""starving hog"", ""modifier"": ""starving""}']","['{""combination"": ""trapped hog"", ""modifier"": ""trapped""}']","{'combination': 'abused hog', 'modifier': 'abused'}",abused hog,abuse,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'starving hog', 'modifier': 'starving'}",starving hog,starve,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'trapped hog', 'modifier': 'trapped'}",trapped hog,trap,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"The second one would have to be built kind of like a ship in the bottle to make it fit inside, which is not entirely practical.",a ship in the bottle,ship,bottle,impractical,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 2, 1)","(2, 2, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.1111111111111111,False,0.2222222222222222,"['{""combination"": ""toy ship"", ""modifier"": ""toy""}']","['{""combination"": ""giant ship"", ""modifier"": ""giant""}']","['{""combination"": ""giant ship"", ""modifier"": ""giant""}']","{'combination': 'toy ship', 'modifier': 'toy'}",toy ship,toy,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'giant ship', 'modifier': 'giant'}",giant ship,giant,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'giant ship', 'modifier': 'giant'}",giant ship,giant,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
Squids are as real as talking sponges.,talking sponges,sponge,talk,not real,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 2)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""artificial sponge"", ""modifier"": ""artificial""}']","['{""combination"": ""toy sponge"", ""modifier"": ""toy""}']","['{""combination"": ""artificial sponge"", ""modifier"": ""artificial""}']","{'combination': 'artificial sponge', 'modifier': 'artificial'}",artificial sponge,artificial,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,"{'combination': 'toy sponge', 'modifier': 'toy'}",toy sponge,toy,1.0,1.0,1.0,0.0,"{'combination': 'artificial sponge', 'modifier': 'artificial'}",artificial sponge,artificial,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,weak,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 1)","(1, 5, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""old popeye"", ""modifier"": ""old""}']","['{""combination"": ""sleep-deprived popeye"", ""modifier"": ""sleep-deprived""}']","['{""combination"": ""sleepy popeye"", ""modifier"": ""sleepy""}']","{'combination': 'old popeye', 'modifier': 'old'}",old popeye,old,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'sleep-deprived popeye', 'modifier': 'sleep-deprived'}",sleep-deprived popeye,sleep,0.7777777777777778,0.0,0.0,0.7777777777777778,"{'combination': 'sleepy popeye', 'modifier': 'sleepy'}",sleepy popeye,sleepy,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"When wind rushed over her tracks they were blown away like sand over empires, erased forever. ",sand over empires,sand,empire,erased,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 3, 2)","(3, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""eroded sand"", ""modifier"": ""eroded""}']","['{""combination"": ""blown sand"", ""modifier"": ""blown""}']","['{""combination"": ""eroded sand"", ""modifier"": ""eroded""}']","{'combination': 'eroded sand', 'modifier': 'eroded'}",eroded sand,erode,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'blown sand', 'modifier': 'blown'}",blown sand,blow,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'eroded sand', 'modifier': 'eroded'}",eroded sand,erode,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
,day from night,day,night,opposite,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 4, 3)","(4, 4, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""opposite day"", ""modifier"": ""opposite""}']","['{""combination"": ""opposite day"", ""modifier"": ""opposite""}']","['{""combination"": ""opposite day"", ""modifier"": ""opposite""}']","{'combination': 'opposite day', 'modifier': 'opposite'}",opposite day,opposite,1.0,1.0,1.0,0.0,"{'combination': 'opposite day', 'modifier': 'opposite'}",opposite day,opposite,1.0,1.0,1.0,0.0,"{'combination': 'opposite day', 'modifier': 'opposite'}",opposite day,opposite,1.0,1.0,1.0,0.0
It's really like a submarine in space.,a submarine in space,submarine,space,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wooden submarine"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden submarine"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden submarine"", ""modifier"": ""wooden""}']","{'combination': 'wooden submarine', 'modifier': 'wooden'}",wooden submarine,wooden,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'wooden submarine', 'modifier': 'wooden'}",wooden submarine,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'wooden submarine', 'modifier': 'wooden'}",wooden submarine,wooden,1.0,0.0,0.1111111111111111,0.8888888888888888
He spoke Boriss name like its syllables were as bitter as a dissolving pill.,a dissolving pill,pill,dissolve,fast-acting,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 4, 5)",0.2222222222222222,0.7777777777777778,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""time-release pill"", ""modifier"": ""time-release""}']","['{""combination"": ""time-release pill"", ""modifier"": ""time-release""}']","['{""combination"": ""emergency pill"", ""modifier"": ""emergency""}']","{'combination': 'time-release pill', 'modifier': 'time-release'}",time-release pill,time,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'time-release pill', 'modifier': 'time-release'}",time-release pill,time,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'emergency pill', 'modifier': 'emergency'}",emergency pill,emergency,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
The pilot got it under control but it seemed that they were being tossed around like popcorn in a popper.,popcorn in a popper,popcorn,popper,tossed around,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 4, 4)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""hot popcorn"", ""modifier"": ""hot""}']","['{""combination"": ""airborne popcorn"", ""modifier"": ""airborne""}']","['{""combination"": ""microwaved popcorn"", ""modifier"": ""microwaved""}']","{'combination': 'hot popcorn', 'modifier': 'hot'}",hot popcorn,hot,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'airborne popcorn', 'modifier': 'airborne'}",airborne popcorn,airborne,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'microwaved popcorn', 'modifier': 'microwaved'}",microwaved popcorn,microwave,0.0,0.0,0.3333333333333333,0.0
"He clears his throat, the obvious pain of it still deep like a knife in the back. ",a knife in the back,knife,back,betrayal,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(2, 3, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""poisoned knife"", ""modifier"": ""poisoned""}']","['{""combination"": ""poisoned knife"", ""modifier"": ""poisoned""}']","['{""combination"": ""dagger in the back knife"", ""modifier"": ""dagger in the back""}']","{'combination': 'poisoned knife', 'modifier': 'poisoned'}",poisoned knife,poison,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.33333333333333337,"{'combination': 'poisoned knife', 'modifier': 'poisoned'}",poisoned knife,poison,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'dagger in the back knife', 'modifier': 'dagger in the back'}",dagger in the back knife,dagger,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444
That's about as realistic as a fish on a bicycle.,a fish on a bicycle,fish,bicycle,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 3)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""giant fish"", ""modifier"": ""giant""}']","['{""combination"": ""flying fish"", ""modifier"": ""flying""}']","['{""combination"": ""giant fish"", ""modifier"": ""giant""}']","{'combination': 'giant fish', 'modifier': 'giant'}",giant fish,giant,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'flying fish', 'modifier': 'flying'}",flying fish,fly,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'giant fish', 'modifier': 'giant'}",giant fish,giant,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
