sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-2024-12-17_naive_0_generated_,o1-2024-12-17_naive_1_generated_,o1-2024-12-17_naive_2_generated_,o1-2024-12-17_naive_0_generated,o1-2024-12-17_naive_0_combination,o1-2024-12-17_naive_0_modifier,o1-2024-12-17_naive_0_combination_relevance,o1-2024-12-17_naive_0_modifier_relevance,o1-2024-12-17_naive_0_indiv_max,o1-2024-12-17_naive_0_emergence,o1-2024-12-17_naive_1_generated,o1-2024-12-17_naive_1_combination,o1-2024-12-17_naive_1_modifier,o1-2024-12-17_naive_1_combination_relevance,o1-2024-12-17_naive_1_modifier_relevance,o1-2024-12-17_naive_1_indiv_max,o1-2024-12-17_naive_1_emergence,o1-2024-12-17_naive_2_generated,o1-2024-12-17_naive_2_combination,o1-2024-12-17_naive_2_modifier,o1-2024-12-17_naive_2_combination_relevance,o1-2024-12-17_naive_2_modifier_relevance,o1-2024-12-17_naive_2_indiv_max,o1-2024-12-17_naive_2_emergence
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""healthy cancer"", ""modifier"": ""healthy""}']","['{""combination"": ""harmless cancer"", ""modifier"": ""harmless""}']","['{""combination"": ""benign cancer"", ""modifier"": ""benign""}']","{'combination': 'healthy cancer', 'modifier': 'healthy'}",healthy cancer,healthy,1.0,0.0,0.3333333333333333,0.6666666666666667,"{'combination': 'harmless cancer', 'modifier': 'harmless'}",harmless cancer,harmless,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'benign cancer', 'modifier': 'benign'}",benign cancer,benign,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556
"Still though, it was so frustrating to have him sit there like a wounded child, he never listened, that was always the problem, so absorbed in his own petty little...",a wounded child,child,wound,helpless,emergent,"(component, emergent, emergent)","(5, 4, 5)","(4, 2, 4)","(4, 2, 4)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""combination"": ""lone child"", ""modifier"": ""lone""}']","['{""combination"": ""tiny child"", ""modifier"": ""tiny""}']","['{""combination"": ""lost child"", ""modifier"": ""lost""}']","{'combination': 'lone child', 'modifier': 'lone'}",lone child,lone,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.0,"{'combination': 'tiny child', 'modifier': 'tiny'}",tiny child,tiny,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.11111111111111105,"{'combination': 'lost child', 'modifier': 'lost'}",lost child,lose,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326
"Lady Romaine waved her scented kerchief, and then routed her scentbottle out of her reticule, and turning sharply upon her daughter, said, Why sit you ever like a stuffed owl, without so much as a word or a smile?",a stuffed owl,owl,stuff,unresponsive,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(3, 5, 3)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""stuffed owl"", ""modifier"": ""stuffed""}']","['{""combination"": ""stone owl"", ""modifier"": ""stone""}']","['{""combination"": ""wooden owl"", ""modifier"": ""wooden""}']","{'combination': 'stuffed owl', 'modifier': 'stuffed'}",stuffed owl,stuff,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'stone owl', 'modifier': 'stone'}",stone owl,stone,1.0,1.0,1.0,0.0,"{'combination': 'wooden owl', 'modifier': 'wooden'}",wooden owl,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
You'll wind up flopping your hand back and forth like a fish on land.,a fish on land,fish,land,awkward,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(3, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""square fish"", ""modifier"": ""square""}']","['{""combination"": ""hairy fish"", ""modifier"": ""hairy""}']","['{""combination"": ""dancing fish"", ""modifier"": ""dancing""}']","{'combination': 'square fish', 'modifier': 'square'}",square fish,square,0.7777777777777778,0.0,0.2222222222222222,0.5555555555555556,"{'combination': 'hairy fish', 'modifier': 'hairy'}",hairy fish,hairy,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'dancing fish', 'modifier': 'dancing'}",dancing fish,dance,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
,an honest politician,politician,honest,rare,emergent,"(emergent, component, emergent)","(5, 4, 5)","(3, 2, 4)","(4, 4, 4)",0.1111111111111111,0.7777777777777778,0.2222222222222222,0.6666666666666666,False,0.6666666666666666,"['{""combination"": ""honest politician"", ""modifier"": ""honest""}']","['{""combination"": ""honest politician"", ""modifier"": ""honest""}']","['{""combination"": ""honest politician"", ""modifier"": ""honest""}']","{'combination': 'honest politician', 'modifier': 'honest'}",honest politician,honest,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'honest politician', 'modifier': 'honest'}",honest politician,honest,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'honest politician', 'modifier': 'honest'}",honest politician,honest,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"just like old days , '' owen says as he picks up his bass guitar .",old days,day,old,cherish,emergent,"(component, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(3, 4, 4)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""memorable day"", ""modifier"": ""memorable""}']","['{""combination"": ""last day"", ""modifier"": ""last""}']","['{""combination"": ""rare day"", ""modifier"": ""rare""}']","{'combination': 'memorable day', 'modifier': 'memorable'}",memorable day,memorable,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'last day', 'modifier': 'last'}",last day,last,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227,"{'combination': 'rare day', 'modifier': 'rare'}",rare day,rare,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
"A man still maintaining a visible egoism in a period of dominant altruism, would feel as uncomfortable as a man with a tail.",a man with a tail,man,tail,unnatural,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 5, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""metal man"", ""modifier"": ""metal""}']","['{""combination"": ""metal man"", ""modifier"": ""metal""}']","['{""combination"": ""winged man"", ""modifier"": ""winged""}']","{'combination': 'metal man', 'modifier': 'metal'}",metal man,metal,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'metal man', 'modifier': 'metal'}",metal man,metal,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'winged man', 'modifier': 'winged'}",winged man,wing,0.8888888888888888,0.0,0.1111111111111111,0.7777777777777777
his eyes were as black as the sky between stars .,the sky between stars,sky,star,black,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 4)","(1, 2, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""moonless sky"", ""modifier"": ""moonless""}']","['{""combination"": ""moonless sky"", ""modifier"": ""moonless""}']","['{""combination"": ""stormy sky"", ""modifier"": ""stormy""}']","{'combination': 'moonless sky', 'modifier': 'moonless'}",moonless sky,moonless,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'moonless sky', 'modifier': 'moonless'}",moonless sky,moonless,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'stormy sky', 'modifier': 'stormy'}",stormy sky,stormy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
the interior was as chilly as a meat locker .,a meat locker,locker,meat,very cold,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""metal locker"", ""modifier"": ""metal""}']","['{""combination"": ""outdoor locker"", ""modifier"": ""outdoor""}']","['{""combination"": ""outdoor locker"", ""modifier"": ""outdoor""}']","{'combination': 'metal locker', 'modifier': 'metal'}",metal locker,metal,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,"{'combination': 'outdoor locker', 'modifier': 'outdoor'}",outdoor locker,outdoor,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'outdoor locker', 'modifier': 'outdoor'}",outdoor locker,outdoor,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"eventually , the fantasy falls apart like a mansion without a foundation , and all thats left to do is to clean up the rubble . ",a mansion without a foundation,mansion,foundation,unstable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 4)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""floating mansion"", ""modifier"": ""floating""}']","['{""combination"": ""unfinished mansion"", ""modifier"": ""unfinished""}']","['{""combination"": ""tilted mansion"", ""modifier"": ""tilted""}']","{'combination': 'floating mansion', 'modifier': 'floating'}",floating mansion,float,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'unfinished mansion', 'modifier': 'unfinished'}",unfinished mansion,unfinishe,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'tilted mansion', 'modifier': 'tilted'}",tilted mansion,tilt,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
But I know nothing about motorcycles so my opinion is probably as useful as a gun with zero bullets.,a gun with zero bullets,gun,bullet,ineffective,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 2, 3)","(2, 1, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""fake gun"", ""modifier"": ""fake""}']","['{""combination"": ""wooden gun"", ""modifier"": ""wooden""}']","['{""combination"": ""rusty gun"", ""modifier"": ""rusty""}']","{'combination': 'fake gun', 'modifier': 'fake'}",fake gun,fake,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,"{'combination': 'wooden gun', 'modifier': 'wooden'}",wooden gun,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'rusty gun', 'modifier': 'rusty'}",rusty gun,rusty,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116
his tail was wagging as fast as a metronome out of control .,a metronome out of control,metronome,control,erratic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 4, 3)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""rusty metronome"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty metronome"", ""modifier"": ""rusty""}']","['{""combination"": ""overheated metronome"", ""modifier"": ""overheated""}']","{'combination': 'rusty metronome', 'modifier': 'rusty'}",rusty metronome,rusty,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'rusty metronome', 'modifier': 'rusty'}",rusty metronome,rusty,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.11111111111111105,"{'combination': 'overheated metronome', 'modifier': 'overheated'}",overheated metronome,overheat,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0
holds ears The sound of that cardboard brushing together is as bad as nails on a chalkboard!,nails on a chalkboard,nail,chalkboard,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
She jabs them with her stinger and he goes as limp as a boned fish!,a boned fish,fish,boned,lifeless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""frozen fish"", ""modifier"": ""frozen""}']","['{""combination"": ""canned fish"", ""modifier"": ""canned""}']","['{""combination"": ""canned fish"", ""modifier"": ""canned""}']","{'combination': 'frozen fish', 'modifier': 'frozen'}",frozen fish,frozen,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'canned fish', 'modifier': 'canned'}",canned fish,can,1.0,1.0,1.0,0.0,"{'combination': 'canned fish', 'modifier': 'canned'}",canned fish,can,1.0,1.0,1.0,0.0
,a brick through a window,brick,window,destructive,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""falling brick"", ""modifier"": ""falling""}']","['{""combination"": ""thrown brick"", ""modifier"": ""thrown""}']","['{""combination"": ""flying brick"", ""modifier"": ""flying""}']","{'combination': 'falling brick', 'modifier': 'falling'}",falling brick,fall,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'thrown brick', 'modifier': 'thrown'}",thrown brick,throw,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'flying brick', 'modifier': 'flying'}",flying brick,fly,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111
Was he hollow like a chocolate bunny?,a chocolate bunny,bunny,chocolate,hollow,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 3, 2)","(4, 4, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""chocolate bunny"", ""modifier"": ""chocolate""}']","['{""combination"": ""chocolate bunny"", ""modifier"": ""chocolate""}']","['{""combination"": ""chocolate bunny"", ""modifier"": ""chocolate""}']","{'combination': 'chocolate bunny', 'modifier': 'chocolate'}",chocolate bunny,chocolate,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666667,"{'combination': 'chocolate bunny', 'modifier': 'chocolate'}",chocolate bunny,chocolate,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777,"{'combination': 'chocolate bunny', 'modifier': 'chocolate'}",chocolate bunny,chocolate,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"The block is shaped rather like a slice of cake , with its narrow point on Seven Dials and the two sides radiating outwards .",a slice of cake,slice,cake,wedge,emergent,"(component, emergent, emergent)","(5, 5, 4)","(4, 5, 5)","(2, 1, 2)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""pizza slice"", ""modifier"": ""pizza""}']","['{""combination"": ""pizza slice"", ""modifier"": ""pizza""}']","['{""combination"": ""pizza slice"", ""modifier"": ""pizza""}']","{'combination': 'pizza slice', 'modifier': 'pizza'}",pizza slice,pizza,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'pizza slice', 'modifier': 'pizza'}",pizza slice,pizza,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116,"{'combination': 'pizza slice', 'modifier': 'pizza'}",pizza slice,pizza,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
"I throw it away like a blade of grass, and so far from lamenting, I feel rather as if I had been born again.",a blade of grass,blade,grass,unimportant,emergent,"(emergent, emergent, emergent)","(4, 3, 3)","(1, 1, 1)","(1, 2, 2)",0.2222222222222222,0.5555555555555556,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""toy blade"", ""modifier"": ""toy""}']","['{""combination"": ""paper blade"", ""modifier"": ""paper""}']","['{""combination"": ""decorative blade"", ""modifier"": ""decorative""}']","{'combination': 'toy blade', 'modifier': 'toy'}",toy blade,toy,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'paper blade', 'modifier': 'paper'}",paper blade,paper,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'decorative blade', 'modifier': 'decorative'}",decorative blade,decorative,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"Much like the Dutch cartoons, the radical elements in the middle east took something fairly harmless, distorted and outright lied about it and used it as a cover to commit murder and strengthen their own political power.",the Dutch cartoons,cartoon,dutch,controversial,emergent,"(emergent, component, emergent)","(4, 2, 4)","(3, 4, 2)","(2, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""political cartoon"", ""modifier"": ""political""}']","['{""combination"": ""religious cartoon"", ""modifier"": ""religious""}']","['{""combination"": ""political cartoon"", ""modifier"": ""political""}']","{'combination': 'political cartoon', 'modifier': 'political'}",political cartoon,political,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'religious cartoon', 'modifier': 'religious'}",religious cartoon,religious,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'political cartoon', 'modifier': 'political'}",political cartoon,political,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"christina was nice enough , but her brain often seemed about as functional as a cardboard lifeboat . ",a cardboard lifeboat,lifeboat,cardboard,not functional,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 4, 2)","(5, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""paper lifeboat"", ""modifier"": ""paper""}']","['{""combination"": ""rusty lifeboat"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty lifeboat"", ""modifier"": ""rusty""}']","{'combination': 'paper lifeboat', 'modifier': 'paper'}",paper lifeboat,paper,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'rusty lifeboat', 'modifier': 'rusty'}",rusty lifeboat,rusty,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116,"{'combination': 'rusty lifeboat', 'modifier': 'rusty'}",rusty lifeboat,rusty,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116
The software is almost like a side consideration.,a side consideration,consideration,side,minor,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 3, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""fleeting consideration"", ""modifier"": ""fleeting""}']","['{""combination"": ""casual consideration"", ""modifier"": ""casual""}']","['{""combination"": ""small consideration"", ""modifier"": ""small""}']","{'combination': 'fleeting consideration', 'modifier': 'fleeting'}",fleeting consideration,fleeting,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'casual consideration', 'modifier': 'casual'}",casual consideration,casual,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'small consideration', 'modifier': 'small'}",small consideration,small,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
"If I suddenly became famous over night about as likely as pigs flying I wouldn't need to ask who told what, I'd know based on their personalities.",pigs flying,pig,fly,impossible,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""flying pig"", ""modifier"": ""flying""}']","['{""combination"": ""flying pig"", ""modifier"": ""flying""}']","['{""combination"": ""flying pig"", ""modifier"": ""flying""}']","{'combination': 'flying pig', 'modifier': 'flying'}",flying pig,fly,1.0,0.0,0.0,1.0,"{'combination': 'flying pig', 'modifier': 'flying'}",flying pig,fly,1.0,0.0,0.0,1.0,"{'combination': 'flying pig', 'modifier': 'flying'}",flying pig,fly,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778
"The excitement of chasing something evaporated away like the Martian atmosphere, slowly and over billions of years, as Reginald tried to make sense of his brand new a pearly white situation.","the Martian atmosphere,",atmosphere,martian,thin,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(2, 3, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""upper atmosphere"", ""modifier"": ""upper""}']","['{""combination"": ""high atmosphere"", ""modifier"": ""high""}']","['{""combination"": ""mountain atmosphere"", ""modifier"": ""mountain""}']","{'combination': 'upper atmosphere', 'modifier': 'upper'}",upper atmosphere,upper,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556,"{'combination': 'high atmosphere', 'modifier': 'high'}",high atmosphere,high,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'mountain atmosphere', 'modifier': 'mountain'}",mountain atmosphere,mountain,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556
"He then discovered that he was in a gallery at the end of the great old hall, but raised as high as the capitals of the columns, and below him a strange sight presented itself by the faint light which reigned in the hall.",the capitals of the columns,capital,column,ornate,emergent,"(component, emergent, emergent)","(5, 4, 5)","(4, 1, 3)","(3, 2, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""combination"": ""carved capital"", ""modifier"": ""carved""}']","['{""combination"": ""carved capital"", ""modifier"": ""carved""}']","['{""combination"": ""carved capital"", ""modifier"": ""carved""}']","{'combination': 'carved capital', 'modifier': 'carved'}",carved capital,carve,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'carved capital', 'modifier': 'carved'}",carved capital,carve,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'carved capital', 'modifier': 'carved'}",carved capital,carve,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.4444444444444444
"the surge of sorrow was a tidal force , as inescapable as the pull of the moon .",the pull of the moon,pull,moon,inescapable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""massive pull"", ""modifier"": ""massive""}']","['{""combination"": ""massive pull"", ""modifier"": ""massive""}']","['{""combination"": ""magnetic pull"", ""modifier"": ""magnetic""}']","{'combination': 'massive pull', 'modifier': 'massive'}",massive pull,massive,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'massive pull', 'modifier': 'massive'}",massive pull,massive,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'magnetic pull', 'modifier': 'magnetic'}",magnetic pull,magnetic,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
"Your face was as red as a setting sun, and you were full of experiencesa fulness that did not in the slightest impair your appetite.",a setting sun,sun,set,colorful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 3)","(5, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""painted sun"", ""modifier"": ""painted""}']","['{""combination"": ""crystal sun"", ""modifier"": ""crystal""}']","['{""combination"": ""painted sun"", ""modifier"": ""painted""}']","{'combination': 'painted sun', 'modifier': 'painted'}",painted sun,paint,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,"{'combination': 'crystal sun', 'modifier': 'crystal'}",crystal sun,crystal,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'painted sun', 'modifier': 'painted'}",painted sun,paint,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
,the light in the fridge,light,fridge,turning off when the door closes,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 2)","(4, 5, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""refrigerator light"", ""modifier"": ""refrigerator""}']","['{""combination"": ""closet light"", ""modifier"": ""closet""}']","['{""combination"": ""closet light"", ""modifier"": ""closet""}']","{'combination': 'refrigerator light', 'modifier': 'refrigerator'}",refrigerator light,refrigerator,1.0,1.0,1.0,0.0,"{'combination': 'closet light', 'modifier': 'closet'}",closet light,closet,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556,"{'combination': 'closet light', 'modifier': 'closet'}",closet light,closet,1.0,0.0,0.3333333333333333,0.6666666666666667
their maju was low like a dying fire .,a dying fire,fire,die,low intensity,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 5)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""lazy fire"", ""modifier"": ""lazy""}']","['{""combination"": ""gentle fire"", ""modifier"": ""gentle""}']","['{""combination"": ""quiet fire"", ""modifier"": ""quiet""}']","{'combination': 'lazy fire', 'modifier': 'lazy'}",lazy fire,lazy,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'gentle fire', 'modifier': 'gentle'}",gentle fire,gentle,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'quiet fire', 'modifier': 'quiet'}",quiet fire,quiet,0.7777777777777778,1.0,1.0,0.0
I really dont understand how these two get mixed up as they look about as similar as a house and a dragonfly.,a house and a dragonfly,house,dragonfly,disparate,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(1, 1, 2)","(1, 1, 3)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""patchy house"", ""modifier"": ""patchy""}']","['{""combination"": ""segmented house"", ""modifier"": ""segmented""}']","['{""combination"": ""international house"", ""modifier"": ""international""}']","{'combination': 'patchy house', 'modifier': 'patchy'}",patchy house,patchy,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'segmented house', 'modifier': 'segmented'}",segmented house,segment,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'international house', 'modifier': 'international'}",international house,international,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0
"my body tingles from head to toe , almost like the pins and needles when your arm falls asleep and starts to wake up .",the pins and needles,pin,needle,tingly,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""static pin"", ""modifier"": ""static""}']","['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","{'combination': 'static pin', 'modifier': 'static'}",static pin,static,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0
