sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_0_generated_,Meta-Llama-3.1-70B-Instruct_cot_1_generated_,Meta-Llama-3.1-70B-Instruct_cot_2_generated_,Meta-Llama-3.1-70B-Instruct_cot_0_generated,Meta-Llama-3.1-70B-Instruct_cot_0_property,Meta-Llama-3.1-70B-Instruct_cot_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_cot_0_root_relevance,Meta-Llama-3.1-70B-Instruct_cot_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_cot_0_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_0_cancellation,Meta-Llama-3.1-70B-Instruct_cot_1_generated,Meta-Llama-3.1-70B-Instruct_cot_1_property,Meta-Llama-3.1-70B-Instruct_cot_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_cot_1_root_relevance,Meta-Llama-3.1-70B-Instruct_cot_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_cot_1_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_1_cancellation,Meta-Llama-3.1-70B-Instruct_cot_2_generated,Meta-Llama-3.1-70B-Instruct_cot_2_property,Meta-Llama-3.1-70B-Instruct_cot_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_cot_2_root_relevance,Meta-Llama-3.1-70B-Instruct_cot_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_cot_2_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_2_cancellation
v B26 b6 look exactly like ones parents.,ones parents,parent,one,single,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(2, 1, 3)","(5, 5, 5)",0.8888888888888888,0.1111111111111111,0.3333333333333333,1.0,False,1.0,1.0,"['{""property"": ""multiple""}']","['{""property"": ""young""}']","['{""property"": ""plural""}']",{'property': 'multiple'},multiple,0.8888888888888888,0.5555555555555556,0.0,0.5555555555555556,0.0,{'property': 'young'},young,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,{'property': 'plural'},plural,1.0,0.0,0.0,0.0,0.0
"In strict accordance with the traditions of the navy, he wore kid gloves, without which a naval officer, on a ceremonial occasion, would be as incomplete as a ship without a rudder.",a ship without a rudder,ship,rudder,directional,canceled,"(canceled, component, canceled)","(1, 5, 2)","(4, 4, 4)","(5, 5, 5)",1.0,0.0,0.7777777777777778,1.0,False,1.0,1.0,"['{""property"": ""steerable""}']","['{""property"": ""maneuverable""}']","['{""property"": ""steerable""}']",{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'maneuverable'},maneuverable,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0
it would be a death blow to the antidivisional resistancewhich has become as effective as a flyswatter against a dragon .,a flyswatter against a dragon,flyswatter,dragon,fantastical,canceled,"(component, canceled, canceled)","(4, 1, 4)","(1, 1, 2)","(5, 5, 5)",0.1111111111111111,0.8888888888888888,0.0,0.911111111,False,1.0,1.0,"['{""property"": ""effective""}']","['{""property"": ""realistic""}']","['{""property"": ""effective""}']",{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'realistic'},realistic,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
,a breaking dam,dam,break,flood prevention,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""intact""}']","['{""property"": ""intact""}']","['{""property"": ""intact""}']",{'property': 'intact'},intact,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'intact'},intact,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'intact'},intact,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"Every State in the Union has at some time been lauded as the favored spot for the cure of consumption, but, after all, it seems as mythical as the pot of gold at the end of the rainbow.",the pot of gold,pot,gold,cook,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,True,0.0,0.7777777777777778,"['{""property"": ""edible""}']","['{""property"": ""edible""}']","['{""property"": ""portable""}']",{'property': 'edible'},edible,0.0,0.0,0.0,0.0,0.0,{'property': 'edible'},edible,0.0,0.0,0.0,0.0,0.0,{'property': 'portable'},portable,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,fast,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 4, 4)","(1, 3, 1)",0.7777777777777778,0.0,0.5555555555555556,0.677777778,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""breathing""}']","['{""property"": ""breathing normally""}']","['{""property"": ""breathing""}']",{'property': 'breathing'},breathing,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'breathing normally'},breathing normally,0.0,1.0,0.0,1.0,1.0,{'property': 'breathing'},breathing,0.0,1.0,0.5555555555555556,1.0,1.0
,a brass man,man,brass,mammalian,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""biological""}']","['{""property"": ""malleable""}']","['{""property"": ""biological""}']",{'property': 'biological'},biological,0.0,1.0,0.0,1.0,1.0,{'property': 'malleable'},malleable,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.4444444444444445,{'property': 'biological'},biological,0.0,1.0,0.0,1.0,1.0
"They go along like men without hope, as if life were a penalty, and the only expiration of their term of condemnation were to arrive with death.",men without hope,man,hope,uplift,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(3, 2, 4)","(5, 5, 5)",0.7777777777777778,0.0,0.3333333333333333,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""optimistic""}']","['{""property"": ""reproductive""}']","['{""property"": ""optimistic""}']",{'property': 'optimistic'},optimistic,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'reproductive'},reproductive,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'optimistic'},optimistic,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888
"She won't let us do one single thing, an' she's just as cross as an old catso now!",an old catso,catso,old,fluffy,canceled,"(component, canceled, canceled)","(2, 4, 2)","(2, 5, 5)","(3, 4, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.2,True,0.0,0.7777777777777778,"['{""property"": ""agile""}']","['{""property"": ""playful""}']","['{""property"": ""playful""}']",{'property': 'agile'},agile,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444,{'property': 'playful'},playful,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.5555555555555556,{'property': 'playful'},playful,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.4444444444444444
Republican is usually like repealing taxes.,repealing taxes,taxis,repeal,reliable,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 4, 2)","(1, 1, 1)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.0,False,0.2222222222222222,0.5555555555555556,"['{""property"": ""mandatory""}']","['{""property"": ""mandatory""}']","['{""property"": ""mandatory""}']",{'property': 'mandatory'},mandatory,0.0,0.0,0.0,0.0,0.0,{'property': 'mandatory'},mandatory,0.0,0.0,0.0,0.0,0.0,{'property': 'mandatory'},mandatory,0.0,0.0,0.0,0.0,0.0
A life without sorrow would probably be as bare as a life without happiness.,a life without happiness,life,happiness,transient,canceled,"(component, canceled, canceled)","(2, 4, 5)","(3, 4, 3)","(3, 2, 4)",0.5555555555555556,0.3333333333333333,0.8888888888888888,0.644444444,True,0.6666666666666666,0.8888888888888888,"['{""property"": ""desirable""}']","['{""property"": ""desirable""}']","['{""property"": ""desirable""}']",{'property': 'desirable'},desirable,0.0,0.7777777777777778,1.0,1.0,1.0,{'property': 'desirable'},desirable,0.0,0.7777777777777778,1.0,1.0,1.0,{'property': 'desirable'},desirable,0.0,0.7777777777777778,1.0,1.0,1.0
A Chinaman once said that the thought of death is as futile as water in the hand.,water in the hand,water,hand,grasp,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(5, 4, 5)",0.6666666666666666,0.2222222222222222,0.0,0.788888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""containable""}']","['{""property"": ""containable""}']","['{""property"": ""containable""}']",{'property': 'containable'},containable,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667,{'property': 'containable'},containable,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667,{'property': 'containable'},containable,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667
"I am rather glad I did not see him though for nothing would induce him to wear evening clothes or a shirt front and he insisted on going in his bicycling suit and such a soiled red tie and oh his hair it was really like a crows nest, I don't know what Mr. and Mrs. Woodcock would have said if he had suddenly burst out with that dreadful 'Tommy Atkins.'",a crows nest,nest,crow,soft,canceled,"(canceled, canceled, canceled)","(3, 3, 3)","(4, 4, 4)","(2, 1, 2)",0.5555555555555556,0.2222222222222222,0.7777777777777778,0.022222222,False,0.0,0.7777777777777778,"['{""property"": ""luxurious""}']","['{""property"": ""orderly""}']","['{""property"": ""inhabited""}']",{'property': 'luxurious'},luxurious,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,{'property': 'orderly'},orderly,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,{'property': 'inhabited'},inhabited,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
"And when his personality is vividly present in them, the argument, being thrilled with passionate feeling, rises, but heavily like a wounded eagle, into an imaginative world.",a wounded eagle,eagle,wound,powerful,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 4, 3)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""dominant""}']","['{""property"": ""swift""}']","['{""property"": ""dominant""}']",{'property': 'dominant'},dominant,0.2222222222222222,0.7777777777777778,0.0,0.7777777777777778,0.5555555555555556,{'property': 'swift'},swift,0.1111111111111111,0.8888888888888888,0.0,0.8888888888888888,0.7777777777777777,{'property': 'dominant'},dominant,0.2222222222222222,0.7777777777777778,0.0,0.7777777777777778,0.5555555555555556
"And you, sitting around here like a knot on the wall, saying, I'm going to love these folks no matter how much they hate me.",a knot on the wall,knot,wall,intertwine,canceled,"(canceled, component, canceled)","(1, 3, 2)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""functional""}']","['{""property"": ""tying""}']","['{""property"": ""functional""}']",{'property': 'functional'},functional,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'tying'},tying,0.0,1.0,0.0,1.0,1.0,{'property': 'functional'},functional,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
"i trudge through the sulm and occasional grass patches , that were just as muddy as the zones with no grass , but the new substance that i have encountered .",the zones with no grass,zone,grass,simple,canceled,"(others, canceled, canceled)","(2, 2, 1)","(2, 3, 3)","(1, 2, 2)",0.4444444444444445,0.3333333333333333,0.3333333333333333,0.766666667,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""divisible""}']","['{""property"": ""inhabited""}']","['{""property"": ""flourishing""}']",{'property': 'divisible'},divisible,0.0,0.0,0.0,0.0,0.0,{'property': 'inhabited'},inhabited,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'flourishing'},flourishing,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556
,a dying sun,sun,die,life-giving,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(3, 5, 4)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""stable""}']","['{""property"": ""life-giving""}']","['{""property"": ""warm""}']",{'property': 'stable'},stable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'life-giving'},life-giving,0.0,1.0,0.0,1.0,1.0,{'property': 'warm'},warm,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667
"One is of an aurora, and you've never seen you know, sort of like northern lights.",northern lights,light,northern,invisible,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 1, 1)",0.0,0.0,0.0,0.322222222,False,0.0,0.0,"['{""property"": ""visible during the day""}']","['{""property"": ""man-made""}']","['{""property"": ""man-made""}']",{'property': 'visible during the day'},visible during the day,0.0,1.0,0.0,1.0,1.0,{'property': 'man-made'},man-made,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'man-made'},man-made,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"The general and the girls, having telegraphed for money, had gone to the hotel to wait for the answers, while Bartlett and the Watermelon had remained in the store, Bartlett eager to receive the answer to the joyful congratulations he had sent his broker on the success of his plan, and the Watermelon because he scorned to run away like a whipped cur, preferring Bartlett to know who he was.",a whipped cur,cur,whip,sting,canceled,"(canceled, canceled, component)","(1, 4, 5)","(1, 3, 2)","(3, 4, 5)",0.5555555555555556,0.2222222222222222,0.0,0.833333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""loyal""}']","['{""property"": ""purebred""}']","['{""property"": ""desirable""}']",{'property': 'loyal'},loyal,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,{'property': 'purebred'},purebred,0.0,0.0,0.0,0.0,0.0,{'property': 'desirable'},desirable,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
,a post in the mud,post,mud,delivered,canceled,"(canceled, others, canceled)","(1, 1, 1)","(3, 3, 2)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""stable""}']","['{""property"": ""stable""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.2222222222222222,{'property': 'stable'},stable,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0,{'property': 'stable'},stable,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0
,a man with a tail,man,tail,Human,canceled,"(component, canceled, canceled)","(3, 1, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""typical""}']","['{""property"": ""bipedal""}']","['{""property"": ""bipedal""}']",{'property': 'typical'},typical,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'bipedal'},bipedal,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'bipedal'},bipedal,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0
,a white raven,raven,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""common""}']","['{""property"": ""common""}']","['{""property"": ""common""}']",{'property': 'common'},common,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'common'},common,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'common'},common,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
"When, after many hours, we ventured to go forth, we found every thing as before not one lay differentlyall were as stiff as wooden figures.",wooden figures,figure,wooden,real,canceled,"(canceled, canceled, canceled)","(2, 2, 3)","(3, 4, 4)","(2, 1, 2)",0.7777777777777778,0.0,0.3333333333333333,0.855555556,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""alive""}']","['{""property"": ""flexible""}']","['{""property"": ""flexible""}']",{'property': 'alive'},alive,0.0,0.0,0.0,0.0,0.0,{'property': 'flexible'},flexible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'flexible'},flexible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"Saibal Chatterjee of NDTV wrote To sum up, OMG 2 aspires to be as sharp as a scalpel but is actually as blunt as the back of a knife.",the back of a knife,back,knife,cut,canceled,"(canceled, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 5)",0.8888888888888888,0.0,0.3333333333333333,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""sharp""}']","['{""property"": ""sharp""}']","['{""property"": ""sharp""}']",{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'sharp'},sharp,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
"When the Daredevil Knight, the master of riding, brought up the rear of the line, his horse, tooa sinewy chestnut chargerstood on his haunches and then came down gracefully on his knees as if making an obeisance to the Queen, then rose and stood as still as a bronze horse.",a bronze horse,horse,bronze,muscular,canceled,"(canceled, canceled, component)","(1, 2, 3)","(5, 5, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.444444444,False,0.0,0.7777777777777778,"['{""property"": ""valuable for riding""}']","['{""property"": ""valuable""}']","['{""property"": ""common""}']",{'property': 'valuable for riding'},valuable for riding,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'valuable'},valuable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445,{'property': 'common'},common,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.5555555555555556
,a released prisoner,prisoner,release,punished,canceled,"(component, canceled, canceled)","(4, 3, 1)","(4, 5, 5)","(1, 2, 1)",0.4444444444444444,0.2222222222222222,0.6666666666666666,,False,0.0,0.6666666666666666,"['{""property"": ""incarcerated""}']","['{""property"": ""imprisoned""}']","['{""property"": ""imprisoned""}']",{'property': 'incarcerated'},incarcerated,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'imprisoned'},imprisoned,0.0,1.0,0.0,1.0,1.0,{'property': 'imprisoned'},imprisoned,0.0,1.0,0.0,1.0,1.0
Can it be held in good faith that Buddhism could be rubbed away like the bloom from a grape and leave the Burmese people substantially unaffected?,the bloom from a grape,bloom,grape,fragile,canceled,"(canceled, canceled, component)","(2, 5, 4)","(2, 4, 5)","(3, 3, 4)",0.0,0.8888888888888888,0.5555555555555556,0.533333333,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""inedible""}']","['{""property"": ""edible""}']","['{""property"": ""inedible""}']",{'property': 'inedible'},inedible,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'edible'},edible,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666667,{'property': 'inedible'},inedible,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
,an explosion in reverse,explosion,reverse,shockwave,canceled,"(canceled, canceled, component)","(1, 1, 2)","(4, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""destructive""}']","['{""property"": ""destructive""}']","['{""property"": ""violent""}']",{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0,{'property': 'destructive'},destructive,0.0,1.0,0.0,1.0,1.0,{'property': 'violent'},violent,0.0,1.0,0.0,1.0,1.0
,the Martian atmosphere,atmosphere,martian,Oxygen-rich,canceled,"(canceled, canceled, canceled)","(1, 1, 3)","(4, 4, 5)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""breathable""}']","['{""property"": ""breathable""}']","['{""property"": ""breathable""}']",{'property': 'breathable'},breathable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'breathable'},breathable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'breathable'},breathable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"Well, what I'm telling you is just as certain as the passage of time.",the passage of time,passage,time,navigable,canceled,"(canceled, canceled, others)","(1, 1, 1)","(4, 4, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""spatial""}']","['{""property"": ""spatial""}']","['{""property"": ""measurable""}']",{'property': 'spatial'},spatial,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'spatial'},spatial,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'measurable'},measurable,0.8888888888888888,0.3333333333333333,1.0,1.0,0.11111111111111116
"I didnt care where Prakash moved next, he was only lashing out now like a caged animal, terrified that The board flashed red, indicating a checkmate.",a caged animal,animal,cage,restrictive,canceled,"(canceled, canceled, component)","(1, 1, 5)","(1, 1, 1)","(4, 5, 5)",0.0,0.8888888888888888,0.0,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""free""}']","['{""property"": ""free""}']","['{""property"": ""free""}']",{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'free'},free,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"You can even use that one as I've seen your roasts, you are about as clever as canned ham.",canned ham,ham,can,recyclable,canceled,"(canceled, canceled, others)","(1, 1, 4)","(1, 1, 1)","(4, 4, 4)",0.3333333333333332,0.5555555555555556,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""fresh""}']","['{""property"": ""perishable""}']","['{""property"": ""perishable""}']",{'property': 'fresh'},fresh,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'perishable'},perishable,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.6666666666666666,{'property': 'perishable'},perishable,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.6666666666666666
"Those bootie things are difficult for dogs to get used to, they inhibit the dog's footing, they slide off in water, and they are as appropriate as a sweater on a dog.",a sweater on a dog,sweater,dog,friendly,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,0.888888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""fashionable""}']","['{""property"": ""fashionable""}']","['{""property"": ""fashionable""}']",{'property': 'fashionable'},fashionable,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,{'property': 'fashionable'},fashionable,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,{'property': 'fashionable'},fashionable,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
,an unhinged jaw,jaw,unhinged,masticatory,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 2, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""stable""}']","['{""property"": ""stable""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'stable'},stable,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'stable'},stable,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
Why do you stand staring there like a wax image?,a wax image,image,wax,"varied formats (e.g., jpeg, png)",canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""breathing""}']","['{""property"": ""breathing""}']","['{""property"": ""breathing""}']",{'property': 'breathing'},breathing,0.0,0.0,0.0,0.0,0.0,{'property': 'breathing'},breathing,0.0,0.0,0.0,0.0,0.0,{'property': 'breathing'},breathing,0.0,0.0,0.0,0.0,0.0
"However, they could not keep the presents a secret, as Phil knew about them, and finally Nan told Ran the whole story, ending with We're just like girls in a book, aren't we?",girls in a book,girl,book,readable,canceled,"(canceled, component, canceled)","(4, 2, 1)","(3, 5, 1)","(4, 2, 5)",0.3333333333333332,0.5555555555555556,0.0,0.977777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""mobile""}']","['{""property"": ""mobile""}']","['{""property"": ""mobile""}']",{'property': 'mobile'},mobile,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'mobile'},mobile,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'mobile'},mobile,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"But this I'm not sure if this is the eye or close to the eye, but it certainly feels kind of like the an eye of the storm based on what we have seen earlier and what we are told to expect later in the day.",the an eye of the storm,eye,storm,volatile,canceled,"(component, canceled, canceled)","(3, 1, 2)","(1, 1, 2)","(5, 5, 3)",0.5555555555555556,0.3333333333333333,0.0,0.9,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""calm""}']","['{""property"": ""visible""}']","['{""property"": ""visible""}']",{'property': 'calm'},calm,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'visible'},visible,0.3333333333333333,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5555555555555556,{'property': 'visible'},visible,0.3333333333333333,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5555555555555556
"Were rather darkish hued ourself, Yet will annihilate the elf, Who says in earnest, or in jokes Were not as good as whiter folks.",whiter folks,folk,whiter,traditional,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 4)","(1, 1, 1)",0.3333333333333332,0.5555555555555556,0.8888888888888888,0.333333333,False,0.3333333333333333,0.8888888888888888,"['{""property"": ""colored""}']","['{""property"": ""colored""}']","['{""property"": ""colored""}']",{'property': 'colored'},colored,0.0,0.0,0.0,0.0,0.0,{'property': 'colored'},colored,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'colored'},colored,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
That's just like the basket thing.,the basket thing,thing,basket,handwoven,canceled,"(others, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(4, 5, 4)",0.0,0.3333333333333333,0.0,,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""maneuverable""}']","['{""property"": ""portable""}']","['{""property"": ""portable""}']",{'property': 'maneuverable'},maneuverable,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'portable'},portable,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.5555555555555556,{'property': 'portable'},portable,0.5555555555555556,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.33333333333333326
